t1,t2,t3,t4,CF12_34,CF12_34_lo,CF12_34_hi,CF13_24,CF13_24_lo,CF13_24_hi,CF14_23,CF14_23_lo,CF14_23_hi,genes
alvordensis,Eagle.Lake,P..macrolepidotus,thalassinus,0.0926,0.0339,0.1667,0.8148,0.720855,0.9001,0.0926,0.0328,0.1639,54
alvordensis,Eagle.Lake,P..macrolepidotus,thalassinus,0.0652,0,0.1304,0.8261,0.7297,0.9189,0.1087,0.0417,0.1951,46
alvordensis,Eagle.Lake,P..macrolepidotus,thalassinus.vaccaceps,0.1,0.026965,0.1765,0.76,0.6591,0.8571,0.14,0.062435,0.2222,50
alvordensis,Eagle.Lake,P..macrolepidotus,thalassinus.vaccaceps,0.1429,0.0725,0.2203,0.7619,0.67159,0.8485,0.0952,0.040475,0.1636,63
alvordensis,Eagle.Lake,P..macrolepidotus,thalassinus.vaccaceps,0.1111,0.045445,0.18756,0.7778,0.6786,0.8627,0.1111,0.0444,0.1837,54
alvordensis,Eagle.Lake,P..macrolepidotus,Upper.Humboldt.River,0.0192,0,0.056655,0.8846,0.8,0.94924,0.0962,0.037,0.1739,52
alvordensis,Eagle.Lake,P..macrolepidotus,Upper.Humboldt.River,0.0625,0.0161,0.113235,0.9219,0.8621,0.973015,0.0156,0,0.044835,64
alvordensis,Eagle.Lake,P..macrolepidotus,Upper.Humboldt.River,0.0714,0.0274,0.129,0.8286,0.75,0.8986,0.1,0.0429,0.16421,70
alvordensis,Eagle.Lake,P.macrolepidotus,Railroad.Valley,0.0526,0,0.10207,0.8596,0.7857,0.9333,0.0877,0.0323,0.150045,57
alvordensis,Eagle.Lake,P.macrolepidotus,Railroad.Valley,0.1143,0.0541,0.177435,0.8143,0.73606,0.8871,0.0714,0.0263,0.125,70
alvordensis,Eagle.Lake,P.macrolepidotus,Railroad.Valley,0.0566,0,0.1094,0.8679,0.7917,0.9455,0.0755,0.0192,0.1395,53
alvordensis,Eagle.Lake,P.macrolepidotus,Rose.Creek.Reservoir,0.0455,0.0133,0.0909699999999999,0.9242,0.869565,0.97182,0.0303,0,0.0714,66
alvordensis,Eagle.Lake,P.macrolepidotus,Rose.Creek.Reservoir,0,0,0,0.9474,0.89287,0.98572,0.0526,0.01428,0.10713,57
alvordensis,Eagle.Lake,P.macrolepidotus,Rose.Creek.Reservoir,0.0606,0.0159,0.114855,0.8939,0.823465,0.95,0.0455,0.01299,0.0933,66
alvordensis,Eagle.Lake,P.macrolepidotus,thalassinus,0.0851,0.022675,0.159145,0.8298,0.7381,0.9216,0.0851,0.02168,0.1556,47
alvordensis,Eagle.Lake,P.macrolepidotus,thalassinus,0.0435,0,0.1042,0.8913,0.80945,0.9583,0.0652,0.0182,0.1282,46
alvordensis,Eagle.Lake,P.macrolepidotus,thalassinus,0.0588,0.01609,0.1176,0.8235,0.737655,0.90702,0.1176,0.04478,0.2,51
alvordensis,Eagle.Lake,P.macrolepidotus,thalassinus.vaccaceps,0.1273,0.05655,0.203415,0.6909,0.5893,0.78874,0.1818,0.102,0.2708,55
alvordensis,Eagle.Lake,P.macrolepidotus,thalassinus.vaccaceps,0.129,0.0615,0.203115,0.8226,0.740665,0.8966,0.0484,0.01346,0.1,62
alvordensis,Eagle.Lake,P.macrolepidotus,thalassinus.vaccaceps,0.1045,0.0492,0.1667,0.8358,0.765555,0.907415,0.0597,0.0149,0.1077,67
alvordensis,Eagle.Lake,P.macrolepidotus,Upper.Humboldt.River,0.0169,0,0.0476799999999999,0.9153,0.8529,0.968325,0.0678,0.01788,0.123195,59
alvordensis,Eagle.Lake,P.macrolepidotus,Upper.Humboldt.River,0.069,0.0175,0.1251,0.8621,0.78684,0.934835,0.069,0.0179,0.125,58
alvordensis,Eagle.Lake,P.macrolepidotus,Upper.Humboldt.River,0.0769,0.0282,0.1379,0.8462,0.7681,0.9167,0.0769,0.03028,0.1356,65
alvordensis,Eagle.Lake,Railroad.Valley,Rose.Creek.Reservoir,0.3191,0.21044,0.449,0.3617,0.2449,0.4773,0.3191,0.21139,0.43905,47
alvordensis,Eagle.Lake,Railroad.Valley,Rose.Creek.Reservoir,0.2558,0.151425,0.36172,0.2791,0.1667,0.40024,0.4651,0.34147,0.5833,43
alvordensis,Eagle.Lake,Railroad.Valley,Rose.Creek.Reservoir,0.2727,0.1429,0.40027,0.4848,0.3438,0.6452,0.2424,0.127565,0.3636,33
alvordensis,Eagle.Lake,Railroad.Valley,thalassinus,0.2373,0.15147,0.32791,0.1864,0.1034,0.2787,0.5763,0.4706,0.68,59
alvordensis,Eagle.Lake,Railroad.Valley,thalassinus,0.193,0.1176,0.283015,0.2105,0.1186,0.30656,0.5965,0.482765,0.698555,57
alvordensis,Eagle.Lake,Railroad.Valley,thalassinus,0.2059,0.12898,0.29232,0.2206,0.13697,0.3043,0.5735,0.47296,0.6712,68
alvordensis,Eagle.Lake,Railroad.Valley,thalassinus.vaccaceps,0.2405,0.16841,0.3247,0.2785,0.197685,0.3553,0.481,0.391145,0.566745,79
alvordensis,Eagle.Lake,Railroad.Valley,thalassinus.vaccaceps,0.2353,0.15786,0.32352,0.3676,0.2759,0.467755,0.3971,0.30133,0.49211,68
alvordensis,Eagle.Lake,Railroad.Valley,thalassinus.vaccaceps,0.2535,0.1714,0.338855,0.2676,0.1831,0.3594,0.4789,0.38157,0.5781,71
alvordensis,Eagle.Lake,Railroad.Valley,Upper.Humboldt.River,0.2069,0.08558,0.3448,0.4828,0.33281,0.6333,0.3103,0.1724,0.45716,29
alvordensis,Eagle.Lake,Railroad.Valley,Upper.Humboldt.River,0.125,0.0357,0.2308,0.7188,0.5881,0.84,0.1562,0.05695,0.269375,32
alvordensis,Eagle.Lake,Railroad.Valley,Upper.Humboldt.River,0.3,0.1842,0.41186,0.5,0.3784,0.6389,0.2,0.093,0.3111,40
alvordensis,Eagle.Lake,Rose.Creek.Reservoir,thalassinus,0.1607,0.0847,0.2449,0.2143,0.1321,0.308815,0.625,0.5102,0.72925,56
alvordensis,Eagle.Lake,Rose.Creek.Reservoir,thalassinus,0.1091,0.0455,0.183745,0.1455,0.07018,0.224185,0.7455,0.63925,0.843135,55
alvordensis,Eagle.Lake,Rose.Creek.Reservoir,thalassinus,0.0952,0.0244,0.176565,0.1667,0.075,0.2684,0.7381,0.6154,0.8485,42
alvordensis,Eagle.Lake,Rose.Creek.Reservoir,thalassinus.vaccaceps,0.2553,0.13947,0.3636,0.1489,0.0667,0.243235,0.5957,0.4694,0.72011,47
alvordensis,Eagle.Lake,Rose.Creek.Reservoir,thalassinus.vaccaceps,0.0851,0.022675,0.1538,0.1489,0.0652,0.23089,0.766,0.672115,0.86118,47
alvordensis,Eagle.Lake,Rose.Creek.Reservoir,thalassinus.vaccaceps,0.1594,0.0897,0.234675,0.2899,0.2,0.38251,0.5507,0.4583,0.64864,69
alvordensis,Eagle.Lake,Rose.Creek.Reservoir,Upper.Humboldt.River,0.2857,0.1154,0.4667,0.381,0.1905,0.577,0.3333,0.1579,0.5238,21
alvordensis,Eagle.Lake,Rose.Creek.Reservoir,Upper.Humboldt.River,0.3,0.1842,0.4231,0.275,0.1591,0.3902,0.425,0.305535,0.55,40
alvordensis,Eagle.Lake,Rose.Creek.Reservoir,Upper.Humboldt.River,0.2759,0.1379,0.4211,0.5172,0.36,0.68,0.2069,0.08,0.3462,29
alvordensis,Eagle.Lake,thalassinus,thalassinus.vaccaceps,0.2826,0.17184,0.39473,0.5217,0.404775,0.641025,0.1957,0.1019,0.2895,46
alvordensis,Eagle.Lake,thalassinus,thalassinus.vaccaceps,0.3692,0.26977,0.4667,0.3692,0.2656,0.4667,0.2615,0.172375,0.36077,65
alvordensis,Eagle.Lake,thalassinus,thalassinus.vaccaceps,0.3415,0.2105,0.4722,0.3902,0.2564,0.52175,0.2683,0.1622,0.3846,41
alvordensis,Eagle.Lake,thalassinus,Upper.Humboldt.River,0.1607,0.08054,0.2449,0.6786,0.57747,0.7843,0.1607,0.08469,0.2456,56
alvordensis,Eagle.Lake,thalassinus,Upper.Humboldt.River,0.1864,0.1077,0.26794,0.7119,0.617555,0.800165,0.1017,0.041085,0.1667,59
alvordensis,Eagle.Lake,thalassinus,Upper.Humboldt.River,0.1509,0.0758,0.239145,0.6792,0.5682,0.78855,0.1698,0.08508,0.259335,53
alvordensis,Eagle.Lake,thalassinus.vaccaceps,Upper.Humboldt.River,0.2333,0.145485,0.3273,0.6833,0.57687,0.782635,0.0833,0.031675,0.1455,60
alvordensis,Eagle.Lake,thalassinus.vaccaceps,Upper.Humboldt.River,0.2222,0.1333,0.3148,0.6508,0.548375,0.75364,0.127,0.0588,0.203115,63
alvordensis,Eagle.Lake,thalassinus.vaccaceps,Upper.Humboldt.River,0.1379,0.0678,0.21316,0.6897,0.5902,0.7907,0.1724,0.0926,0.2593,58
alvordensis,G.orcuttii,isolatus,Lida.Pond,0.8642,0.7975,0.9241,0.0617,0.0233,0.106815,0.0741,0.030255,0.129,81
alvordensis,G.orcuttii,isolatus,Lida.Pond,0.8241,0.763175,0.8807,0.0926,0.04798,0.13982,0.0833,0.0444,0.12752,108
alvordensis,G.orcuttii,isolatus,Lida.Pond,0.8641,0.80509,0.91821,0.0777,0.0367,0.1226,0.0583,0.025875,0.098045,103
alvordensis,G.orcuttii,isolatus,Little.Fish.Lake.Valley,0.8842,0.82677,0.9381,0.0211,0,0.0494,0.0947,0.0465,0.1477,95
alvordensis,G.orcuttii,isolatus,Little.Fish.Lake.Valley,0.8902,0.8333,0.94683,0,0,0,0.1098,0.05317,0.1667,82
alvordensis,G.orcuttii,isolatus,Little.Fish.Lake.Valley,0.8925,0.8378,0.94193,0.0323,0.0093,0.063205,0.0753,0.0345,0.121505,93
alvordensis,G.orcuttii,isolatus,Little.Soda.Lake,0.9014,0.8387,0.9595,0.0845,0.03387,0.1447,0.0141,0,0.039025,71
alvordensis,G.orcuttii,isolatus,Little.Soda.Lake,0.9155,0.8571,0.96613,0.0282,0,0.06452,0.0563,0.0147,0.102615,71
alvordensis,G.orcuttii,isolatus,Little.Soda.Lake,0.8451,0.7692,0.909165,0.0704,0.026985,0.125,0.0845,0.0328,0.1406,71
alvordensis,G.orcuttii,isolatus,McNett.Ranch,0.866,0.80699,0.9223,0.0825,0.036955,0.1316,0.0515,0.0196,0.092125,97
alvordensis,G.orcuttii,isolatus,McNett.Ranch,0.8812,0.829465,0.9326,0.0594,0.0215,0.0991,0.0594,0.02079,0.098,101
alvordensis,G.orcuttii,isolatus,McNett.Ranch,0.8762,0.81896,0.930225,0.0476,0.0182,0.0833,0.0762,0.0367,0.123005,105
alvordensis,G.orcuttii,isolatus,mohavensis,0.8554,0.7955,0.9176,0.0602,0.0227,0.10591,0.0843,0.0353,0.134125,83
alvordensis,G.orcuttii,isolatus,mohavensis,0.9,0.8495,0.94621,0.05,0.01789,0.090005,0.05,0.0175,0.0874,100
alvordensis,G.orcuttii,isolatus,mohavensis,0.8763,0.8182,0.9293,0.0515,0.0189,0.0928,0.0722,0.030885,0.120045,97
alvordensis,G.orcuttii,isolatus,newarkensis,0.9298,0.887,0.9661,0.0263,0.007595,0.0541,0.0439,0.0159,0.0789,114
alvordensis,G.orcuttii,isolatus,newarkensis,0.9652,0.933275,0.9913,0.0087,0,0.0268,0.0261,0.0078,0.0531,115
alvordensis,G.orcuttii,isolatus,newarkensis,0.9531,0.9191,0.9836,0.0234,0.006795,0.0476,0.0234,0,0.0484,128
alvordensis,G.orcuttii,isolatus,obesus.snyderi,0.8617,0.8,0.9186,0.0426,0.01079,0.080815,0.0957,0.0488,0.145815,94
alvordensis,G.orcuttii,isolatus,obesus.snyderi,0.8947,0.8447,0.9444,0.0316,0.008795,0.06452,0.0737,0.0309,0.12,95
alvordensis,G.orcuttii,isolatus,obesus.snyderi,0.8842,0.8283,0.9388,0.0526,0.0198,0.09411,0.0632,0.023475,0.10642,95
alvordensis,G.orcuttii,isolatus,obesus.toikona,0.8904,0.8267,0.946735,0.0548,0.01449,0.1039,0.0548,0.0139,0.101305,73
alvordensis,G.orcuttii,isolatus,obesus.toikona,0.8791,0.82557,0.93241,0.0659,0.02349,0.105805,0.0549,0.02019,0.097125,91
alvordensis,G.orcuttii,isolatus,obesus.toikona,0.8571,0.79486,0.9167,0.0659,0.0303,0.11,0.0769,0.033285,0.126455,91
alvordensis,G.orcuttii,isolatus,P..macrolepidotus,0.4483,0.3,0.6,0.3448,0.2,0.5,0.2069,0.087,0.3478,29
alvordensis,G.orcuttii,isolatus,P..macrolepidotus,0.375,0.2333,0.531305,0.4062,0.2593,0.548565,0.2188,0.09984,0.3333,32
alvordensis,G.orcuttii,isolatus,P..macrolepidotus,0.4615,0.3043,0.6297,0.3077,0.1538,0.4483,0.2308,0.0952,0.375,26
alvordensis,G.orcuttii,isolatus,P.macrolepidotus,0.4375,0.21411,0.6667,0.3125,0.125,0.5,0.25,0.0714,0.4444,16
alvordensis,G.orcuttii,isolatus,P.macrolepidotus,0.44,0.2692,0.6087,0.36,0.20823,0.521805,0.2,0.073965,0.3462,25
alvordensis,G.orcuttii,isolatus,P.macrolepidotus,0.3333,0.1944,0.480075,0.4,0.25,0.55,0.2667,0.1429,0.4,30
alvordensis,G.orcuttii,isolatus,Railroad.Valley,0.8989,0.83908,0.9529,0.0562,0.0204,0.098,0.0449,0.0111,0.0842,89
alvordensis,G.orcuttii,isolatus,Railroad.Valley,0.9255,0.874935,0.9667,0.0319,0,0.0659,0.0426,0.010895,0.082405,94
alvordensis,G.orcuttii,isolatus,Railroad.Valley,0.9388,0.89187,0.97781,0.0306,0.008595,0.0632,0.0306,0.0091,0.0673,98
alvordensis,G.orcuttii,isolatus,Rose.Creek.Reservoir,0.9125,0.8554,0.9625,0.05,0.012795,0.095925,0.0375,0.00959500000000003,0.0741,80
alvordensis,G.orcuttii,isolatus,Rose.Creek.Reservoir,0.9,0.83559,0.9524,0.0429,0.0119,0.0857,0.0571,0.01559,0.1061,70
alvordensis,G.orcuttii,isolatus,Rose.Creek.Reservoir,0.8904,0.8226,0.95061,0.0685,0.023785,0.12311,0.0411,0.0119,0.0811,73
alvordensis,G.orcuttii,isolatus,thalassinus,0.8462,0.78016,0.9125,0.0513,0.0133,0.093815,0.1026,0.04839,0.161315,78
alvordensis,G.orcuttii,isolatus,thalassinus,0.8605,0.8,0.92053,0.1047,0.052575,0.162825,0.0349,0.00864500000000003,0.069,86
alvordensis,G.orcuttii,isolatus,thalassinus,0.8085,0.73571,0.86731,0.0957,0.0526,0.15,0.0957,0.05,0.150915,94
alvordensis,G.orcuttii,isolatus,thalassinus.vaccaceps,0.8706,0.80718,0.9231,0.0471,0.012,0.0886,0.0824,0.037,0.13731,85
alvordensis,G.orcuttii,isolatus,thalassinus.vaccaceps,0.8584,0.8018,0.9065,0.0619,0.027,0.10381,0.0796,0.041,0.126005,113
alvordensis,G.orcuttii,isolatus,thalassinus.vaccaceps,0.9067,0.845035,0.95833,0.0267,0,0.06174,0.0667,0.02407,0.11905,75
alvordensis,G.orcuttii,isolatus,Upper.Humboldt.River,0.9,0.839975,0.951,0.0556,0.01976,0.1013,0.0444,0.0118,0.08335,90
alvordensis,G.orcuttii,isolatus,Upper.Humboldt.River,0.8824,0.8182,0.946735,0.0588,0.0143,0.11271,0.0588,0.0152,0.108165,68
alvordensis,G.orcuttii,isolatus,Upper.Humboldt.River,0.9103,0.8556,0.961525,0.0385,0,0.0732,0.0513,0.0133,0.09334,78
alvordensis,G.orcuttii,Lida.Pond,Little.Fish.Lake.Valley,0.8667,0.8095,0.9167,0.0667,0.0301,0.10532,0.0667,0.032285,0.10812,120
alvordensis,G.orcuttii,Lida.Pond,Little.Fish.Lake.Valley,0.8265,0.7624,0.891615,0.0714,0.030885,0.117125,0.102,0.0532,0.156235,98
alvordensis,G.orcuttii,Lida.Pond,Little.Fish.Lake.Valley,0.8393,0.776795,0.8972,0.0804,0.04168,0.123905,0.0804,0.040395,0.1226,112
alvordensis,G.orcuttii,Lida.Pond,Little.Soda.Lake,0.8942,0.8426,0.9406,0.0577,0.0208,0.098,0.0481,0.0177,0.086,104
alvordensis,G.orcuttii,Lida.Pond,Little.Soda.Lake,0.8879,0.83605,0.93623,0.0467,0.01769,0.08181,0.0654,0.0283,0.105345,107
alvordensis,G.orcuttii,Lida.Pond,Little.Soda.Lake,0.8539,0.7875,0.90701,0.1011,0.054895,0.15853,0.0449,0.0115,0.08643,89
alvordensis,G.orcuttii,Lida.Pond,McNett.Ranch,0.9855,0.96999,0.9956,0.0097,0,0.02253,0.0048,0,0.0145,207
alvordensis,G.orcuttii,Lida.Pond,McNett.Ranch,0.9947,0.984595,1,0,0,0,0.0053,0,0.015405,190
alvordensis,G.orcuttii,Lida.Pond,McNett.Ranch,0.984,0.9677,0.9953,0.016,0.0047,0.0323,0,0,0,188
alvordensis,G.orcuttii,Lida.Pond,mohavensis,0.8762,0.82178,0.92501,0.0571,0.0208,0.09801,0.0667,0.0297,0.1081,105
alvordensis,G.orcuttii,Lida.Pond,mohavensis,0.886,0.8333,0.93441,0.0614,0.0259,0.101925,0.0526,0.019,0.08853,114
alvordensis,G.orcuttii,Lida.Pond,mohavensis,0.9205,0.8675,0.96472,0.0568,0.0215,0.103115,0.0227,0,0.052105,88
alvordensis,G.orcuttii,Lida.Pond,newarkensis,0.8495,0.7857,0.91033,0.086,0.03998,0.1398,0.0645,0.024085,0.1087,93
alvordensis,G.orcuttii,Lida.Pond,newarkensis,0.8421,0.7789,0.90322,0.0947,0.0471,0.1485,0.0632,0.023,0.10712,95
alvordensis,G.orcuttii,Lida.Pond,newarkensis,0.8333,0.76619,0.89663,0.0778,0.03448,0.126305,0.0889,0.043475,0.1412,90
alvordensis,G.orcuttii,Lida.Pond,obesus.snyderi,0.8765,0.81326,0.931,0.0741,0.029875,0.125,0.0494,0.01299,0.094125,81
alvordensis,G.orcuttii,Lida.Pond,obesus.snyderi,0.8493,0.78016,0.9189,0.0822,0.030775,0.1385,0.0685,0.0235,0.1216,73
alvordensis,G.orcuttii,Lida.Pond,obesus.snyderi,0.908,0.85136,0.956025,0.0575,0.0215,0.10394,0.0345,0,0.07064,87
alvordensis,G.orcuttii,Lida.Pond,obesus.toikona,0.9012,0.84147,0.9524,0.037,0.00969000000000003,0.0769,0.0617,0.0238,0.1096,81
alvordensis,G.orcuttii,Lida.Pond,obesus.toikona,0.8854,0.8315,0.935535,0.0312,0.0085,0.0625,0.0833,0.0421,0.13194,96
alvordensis,G.orcuttii,Lida.Pond,obesus.toikona,0.8632,0.799905,0.91863,0.0632,0.026975,0.112105,0.0737,0.0319,0.12221,95
alvordensis,G.orcuttii,Lida.Pond,P..macrolepidotus,0.4333,0.2917,0.580735,0.4,0.25,0.545645,0.1667,0.0644,0.28,30
alvordensis,G.orcuttii,Lida.Pond,P..macrolepidotus,0.3667,0.2222,0.5,0.4333,0.2857,0.5833,0.2,0.086935,0.32399,30
alvordensis,G.orcuttii,Lida.Pond,P..macrolepidotus,0.4054,0.2857,0.5405,0.3784,0.24316,0.5143,0.2162,0.1111,0.3333,37
alvordensis,G.orcuttii,Lida.Pond,P.macrolepidotus,0.3704,0.2222,0.52,0.4074,0.25924,0.56,0.2222,0.09672,0.375,27
alvordensis,G.orcuttii,Lida.Pond,P.macrolepidotus,0.2917,0.1429,0.45463,0.375,0.2143,0.5385,0.3333,0.178495,0.5,24
alvordensis,G.orcuttii,Lida.Pond,P.macrolepidotus,0.3636,0.2258,0.512875,0.4242,0.28552,0.5588,0.2121,0.0968,0.32503,33
alvordensis,G.orcuttii,Lida.Pond,Railroad.Valley,0.8586,0.8019,0.913065,0.0707,0.030885,0.1183,0.0707,0.031885,0.1111,99
alvordensis,G.orcuttii,Lida.Pond,Railroad.Valley,0.89,0.83634,0.93861,0.05,0.012985,0.08621,0.06,0.022985,0.101045,100
alvordensis,G.orcuttii,Lida.Pond,Railroad.Valley,0.8812,0.82728,0.932605,0.0693,0.030285,0.1132,0.0495,0.018995,0.0874,101
alvordensis,G.orcuttii,Lida.Pond,Rose.Creek.Reservoir,0.8511,0.7841,0.910245,0.0745,0.029985,0.12125,0.0745,0.031185,0.125,94
alvordensis,G.orcuttii,Lida.Pond,Rose.Creek.Reservoir,0.8409,0.775,0.897225,0.1023,0.052545,0.1573,0.0568,0.0208,0.09905,88
alvordensis,G.orcuttii,Lida.Pond,Rose.Creek.Reservoir,0.8738,0.81816,0.924405,0.0777,0.03808,0.12151,0.0485,0.017085,0.0825,103
alvordensis,G.orcuttii,Lida.Pond,thalassinus,0.8816,0.818145,0.9403,0.0658,0.02406,0.1127,0.0526,0.0133,0.0988,76
alvordensis,G.orcuttii,Lida.Pond,thalassinus,0.7727,0.694375,0.8571,0.1364,0.0735,0.20592,0.0909,0.0345,0.1538,66
alvordensis,G.orcuttii,Lida.Pond,thalassinus,0.8625,0.7931,0.922245,0.075,0.02738,0.1266,0.0625,0.0238,0.109865,80
alvordensis,G.orcuttii,Lida.Pond,thalassinus.vaccaceps,0.8519,0.79348,0.907445,0.0741,0.0364,0.1176,0.0741,0.0357,0.11823,108
alvordensis,G.orcuttii,Lida.Pond,thalassinus.vaccaceps,0.8654,0.8095,0.9158,0.0865,0.0459,0.13453,0.0481,0.0187,0.08491,104
alvordensis,G.orcuttii,Lida.Pond,thalassinus.vaccaceps,0.8208,0.7545,0.8812,0.1038,0.0571,0.14893,0.0755,0.0349,0.11881,106
alvordensis,G.orcuttii,Lida.Pond,Upper.Humboldt.River,0.8791,0.821385,0.93181,0.0659,0.0238,0.10996,0.0549,0.0213,0.098805,91
alvordensis,G.orcuttii,Lida.Pond,Upper.Humboldt.River,0.8681,0.809975,0.924145,0.0879,0.0426,0.1395,0.044,0.0112,0.082445,91
alvordensis,G.orcuttii,Lida.Pond,Upper.Humboldt.River,0.8495,0.780975,0.90724,0.086,0.03899,0.1414,0.0645,0.0241,0.108115,93
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,Little.Soda.Lake,0.8969,0.8471,0.9468,0.0825,0.036985,0.12941,0.0206,0,0.0455,97
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,Little.Soda.Lake,0.8523,0.7857,0.9121,0.125,0.0698,0.1829,0.0227,0,0.0541,88
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,Little.Soda.Lake,0.8409,0.7753,0.90322,0.125,0.06797,0.1852,0.0341,0.010495,0.072205,88
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,McNett.Ranch,0.87,0.81364,0.92173,0.06,0.022,0.1048,0.07,0.030585,0.1146,100
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,McNett.Ranch,0.8532,0.7925,0.905725,0.0917,0.048195,0.141405,0.055,0.0211,0.09524,109
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,McNett.Ranch,0.8807,0.829265,0.92981,0.0642,0.02648,0.10401,0.055,0.02079,0.089905,109
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,mohavensis,0.899,0.84779,0.9468,0.0606,0.02169,0.102015,0.0404,0.0103,0.0762,99
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,mohavensis,0.9101,0.8602,0.955125,0.0787,0.0357,0.125,0.0112,0,0.0326,89
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,mohavensis,0.8667,0.8081,0.9239,0.1,0.048075,0.15157,0.0333,0.0094,0.0674,90
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,newarkensis,0.8687,0.8095,0.9223,0.0606,0.02269,0.1,0.0707,0.03158,0.1176,99
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,newarkensis,0.8947,0.840875,0.94192,0.0737,0.0316,0.11652,0.0316,0.009395,0.06361,95
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,newarkensis,0.8824,0.82016,0.93514,0.0824,0.0375,0.1368,0.0353,0.01029,0.07064,85
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,obesus.snyderi,0.8625,0.79119,0.92,0.0625,0.022985,0.1111,0.075,0.02818,0.125,80
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,obesus.snyderi,0.8415,0.7683,0.9041,0.0732,0.02818,0.125,0.0854,0.037475,0.144315,82
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,obesus.snyderi,0.8864,0.8295,0.9438,0.0682,0.025285,0.116905,0.0455,0.011595,0.08431,88
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,obesus.toikona,0.8617,0.8,0.914045,0.0532,0.02039,0.093,0.0851,0.03956,0.134005,94
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,obesus.toikona,0.8837,0.8214,0.937565,0.0814,0.0361,0.1341,0.0349,0.010495,0.072205,86
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,obesus.toikona,0.8925,0.8367,0.94323,0.0645,0.024085,0.108755,0.043,0.011,0.084245,93
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,P..macrolepidotus,0.3939,0.2666,0.54764,0.4848,0.3333,0.625,0.1212,0.0312,0.214395,33
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,P..macrolepidotus,0.3667,0.2143,0.520085,0.5333,0.375,0.6842,0.1,0.02856,0.1935,30
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,P..macrolepidotus,0.3438,0.2069,0.4857,0.4688,0.3182,0.6154,0.1875,0.08319,0.3077,32
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,P.macrolepidotus,0.4865,0.3636,0.6333,0.4324,0.29543,0.5556,0.0811,0,0.1613,37
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,P.macrolepidotus,0.3929,0.2414,0.551895,0.4286,0.26082,0.578985,0.1786,0.0667,0.3,28
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,P.macrolepidotus,0.2857,0.15,0.4333,0.5357,0.375,0.6923,0.1786,0.0625,0.3,28
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,Railroad.Valley,0.955,0.92228,0.98291,0.036,0.009195,0.0654,0.009,0,0.0268,111
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,Railroad.Valley,0.9352,0.8932,0.9725,0.0463,0.0171,0.08183,0.0185,0,0.041015,108
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,Railroad.Valley,0.9481,0.916,0.9779,0.0222,0.0067,0.0451,0.0296,0.0074,0.055615,135
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,Rose.Creek.Reservoir,0.8718,0.80676,0.9324,0.0769,0.0294,0.1294,0.0513,0.0133,0.1,78
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,Rose.Creek.Reservoir,0.9,0.8356,0.950505,0.0375,0.01079,0.0769,0.0625,0.0233,0.1149,80
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,Rose.Creek.Reservoir,0.9271,0.881675,0.9688,0.0417,0.0105,0.0769,0.0312,0,0.0652,96
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,thalassinus,0.7937,0.70766,0.875095,0.1111,0.0492,0.17746,0.0952,0.03846,0.1636,63
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,thalassinus,0.8462,0.7778,0.91142,0.1026,0.05187,0.162215,0.0513,0.0132,0.0986699999999999,78
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,thalassinus,0.875,0.80764,0.93674,0.0694,0.024385,0.11862,0.0556,0.0145,0.100055,72
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.8791,0.81929,0.93273,0.0769,0.03158,0.125,0.044,0.0111,0.0814,91
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.8611,0.806085,0.911815,0.0648,0.028285,0.1071,0.0741,0.03738,0.116715,108
