t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,genes
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,thalassinus.vaccaceps,0.2258,0.3226,0.4516,62
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,obesus.toikona,0.4328,0.2985,0.2687,67
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,obesus.toikona,0.4355,0.2258,0.3387,62
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,P.macrolepidotus,0.1159,0.1159,0.7681,69
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,P.macrolepidotus,0.1228,0.1228,0.7544,57
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,Railroad.Valley,0.1791,0.7164,0.1045,67
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,Railroad.Valley,0.127,0.746,0.127,63
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,thalassinus,0.2338,0.3506,0.4156,77
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,thalassinus,0.1786,0.3571,0.4643,84
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,thalassinus.vaccaceps,0.2785,0.3671,0.3544,79
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,thalassinus.vaccaceps,0.25,0.3125,0.4375,64
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,P.macrolepidotus,0.0769,0.1731,0.75,52
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,P.macrolepidotus,0.1159,0.1159,0.7681,69
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,Railroad.Valley,0.1475,0.6885,0.1639,61
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,Railroad.Valley,0.1023,0.7727,0.125,88
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,thalassinus,0.3175,0.254,0.4286,63
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,thalassinus,0.2048,0.3012,0.494,83
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,thalassinus.vaccaceps,0.3182,0.3939,0.2879,66
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,thalassinus.vaccaceps,0.3143,0.3143,0.3714,70
alvordensis,Little.Fish.Lake.Valley,P.macrolepidotus,Railroad.Valley,0.0137,0.9863,0,73
alvordensis,Little.Fish.Lake.Valley,P.macrolepidotus,Railroad.Valley,0.0345,0.9483,0.0172,58
alvordensis,Little.Fish.Lake.Valley,P.macrolepidotus,thalassinus,0.0889,0.7778,0.1333,45
alvordensis,Little.Fish.Lake.Valley,P.macrolepidotus,thalassinus,0.0755,0.7925,0.1321,53
alvordensis,Little.Fish.Lake.Valley,P.macrolepidotus,thalassinus.vaccaceps,0.1429,0.7286,0.1286,70
alvordensis,Little.Fish.Lake.Valley,P.macrolepidotus,thalassinus.vaccaceps,0.0845,0.8169,0.0986,71
alvordensis,Little.Fish.Lake.Valley,Railroad.Valley,thalassinus,0.1111,0.1111,0.7778,72
alvordensis,Little.Fish.Lake.Valley,Railroad.Valley,thalassinus,0.0923,0.1385,0.7692,65
alvordensis,Little.Fish.Lake.Valley,Railroad.Valley,thalassinus.vaccaceps,0.1325,0.1446,0.7229,83
alvordensis,Little.Fish.Lake.Valley,Railroad.Valley,thalassinus.vaccaceps,0.1053,0.1711,0.7237,76
alvordensis,Little.Fish.Lake.Valley,thalassinus,thalassinus.vaccaceps,0.4242,0.3333,0.2424,66
alvordensis,Little.Fish.Lake.Valley,thalassinus,thalassinus.vaccaceps,0.4267,0.2933,0.28,75
alvordensis,McNett.Ranch,mohavensis,newarkensis,0.2697,0.3258,0.4045,89
alvordensis,McNett.Ranch,mohavensis,newarkensis,0.2769,0.3231,0.4,65
alvordensis,McNett.Ranch,mohavensis,obesus.lahontan,0.3333,0.4167,0.25,48
alvordensis,McNett.Ranch,mohavensis,obesus.lahontan,0.25,0.4107,0.3393,56
alvordensis,McNett.Ranch,mohavensis,obesus.snyderi,0.2375,0.3875,0.375,80
alvordensis,McNett.Ranch,mohavensis,obesus.snyderi,0.2687,0.3582,0.3731,67
alvordensis,McNett.Ranch,mohavensis,obesus.toikona,0.314,0.314,0.3721,86
alvordensis,McNett.Ranch,mohavensis,obesus.toikona,0.2935,0.2826,0.4239,92
alvordensis,McNett.Ranch,mohavensis,P.macrolepidotus,0.0845,0.0704,0.8451,71
alvordensis,McNett.Ranch,mohavensis,P.macrolepidotus,0.0345,0.1552,0.8103,58
alvordensis,McNett.Ranch,mohavensis,Railroad.Valley,0.3171,0.4024,0.2805,82
alvordensis,McNett.Ranch,mohavensis,Railroad.Valley,0.3333,0.3571,0.3095,84
alvordensis,McNett.Ranch,mohavensis,thalassinus,0.202,0.2626,0.5354,99
alvordensis,McNett.Ranch,mohavensis,thalassinus,0.2121,0.197,0.5909,66
alvordensis,McNett.Ranch,mohavensis,thalassinus.vaccaceps,0.25,0.2738,0.4762,84
alvordensis,McNett.Ranch,mohavensis,thalassinus.vaccaceps,0.2308,0.2615,0.5077,65
alvordensis,McNett.Ranch,newarkensis,obesus.lahontan,0.3056,0.3611,0.3333,72
alvordensis,McNett.Ranch,newarkensis,obesus.lahontan,0.2537,0.5522,0.194,67
alvordensis,McNett.Ranch,newarkensis,obesus.snyderi,0.2714,0.3857,0.3429,70
alvordensis,McNett.Ranch,newarkensis,obesus.snyderi,0.3103,0.3678,0.3218,87
alvordensis,McNett.Ranch,newarkensis,obesus.toikona,0.2118,0.3647,0.4235,85
alvordensis,McNett.Ranch,newarkensis,obesus.toikona,0.2346,0.358,0.4074,81
alvordensis,McNett.Ranch,newarkensis,P.macrolepidotus,0.0921,0.1316,0.7763,76
alvordensis,McNett.Ranch,newarkensis,P.macrolepidotus,0.0972,0.0972,0.8056,72
alvordensis,McNett.Ranch,newarkensis,Railroad.Valley,0.2973,0.4324,0.2703,74
alvordensis,McNett.Ranch,newarkensis,Railroad.Valley,0.3735,0.3614,0.2651,83
alvordensis,McNett.Ranch,newarkensis,thalassinus,0.2877,0.3699,0.3425,73
alvordensis,McNett.Ranch,newarkensis,thalassinus,0.3333,0.2727,0.3939,66
alvordensis,McNett.Ranch,newarkensis,thalassinus.vaccaceps,0.3107,0.301,0.3883,103
alvordensis,McNett.Ranch,newarkensis,thalassinus.vaccaceps,0.2644,0.4023,0.3333,87
alvordensis,McNett.Ranch,obesus.lahontan,obesus.snyderi,0.3016,0.3016,0.3968,63
alvordensis,McNett.Ranch,obesus.lahontan,obesus.snyderi,0.3469,0.2245,0.4286,49
alvordensis,McNett.Ranch,obesus.lahontan,obesus.toikona,0.28,0.28,0.44,75
alvordensis,McNett.Ranch,obesus.lahontan,obesus.toikona,0.2143,0.3286,0.4571,70
alvordensis,McNett.Ranch,obesus.lahontan,P.macrolepidotus,0.0933,0.0933,0.8133,75
alvordensis,McNett.Ranch,obesus.lahontan,P.macrolepidotus,0.0933,0.12,0.7867,75
alvordensis,McNett.Ranch,obesus.lahontan,Railroad.Valley,0.25,0.3088,0.4412,68
alvordensis,McNett.Ranch,obesus.lahontan,Railroad.Valley,0.4412,0.2941,0.2647,68
alvordensis,McNett.Ranch,obesus.lahontan,thalassinus,0.2623,0.2131,0.5246,61
alvordensis,McNett.Ranch,obesus.lahontan,thalassinus,0.2027,0.2027,0.5946,74
alvordensis,McNett.Ranch,obesus.lahontan,thalassinus.vaccaceps,0.2656,0.2656,0.4688,64
alvordensis,McNett.Ranch,obesus.lahontan,thalassinus.vaccaceps,0.2656,0.2656,0.4688,64
alvordensis,McNett.Ranch,obesus.snyderi,obesus.toikona,0.38,0.28,0.34,50
alvordensis,McNett.Ranch,obesus.snyderi,obesus.toikona,0.4872,0.3077,0.2051,39
alvordensis,McNett.Ranch,obesus.snyderi,P.macrolepidotus,0.0938,0.1562,0.75,64
alvordensis,McNett.Ranch,obesus.snyderi,P.macrolepidotus,0.129,0.1613,0.7097,62
alvordensis,McNett.Ranch,obesus.snyderi,Railroad.Valley,0.2346,0.4321,0.3333,81
alvordensis,McNett.Ranch,obesus.snyderi,Railroad.Valley,0.2879,0.4091,0.303,66
alvordensis,McNett.Ranch,obesus.snyderi,thalassinus,0.2133,0.2933,0.4933,75
alvordensis,McNett.Ranch,obesus.snyderi,thalassinus,0.169,0.2817,0.5493,71
alvordensis,McNett.Ranch,obesus.snyderi,thalassinus.vaccaceps,0.2338,0.3506,0.4156,77
alvordensis,McNett.Ranch,obesus.snyderi,thalassinus.vaccaceps,0.3205,0.2949,0.3846,78
alvordensis,McNett.Ranch,obesus.toikona,P.macrolepidotus,0.0769,0.141,0.7821,78
alvordensis,McNett.Ranch,obesus.toikona,P.macrolepidotus,0.0857,0.1286,0.7857,70
alvordensis,McNett.Ranch,obesus.toikona,Railroad.Valley,0.3103,0.3333,0.3563,87
alvordensis,McNett.Ranch,obesus.toikona,Railroad.Valley,0.303,0.3535,0.3434,99
alvordensis,McNett.Ranch,obesus.toikona,thalassinus,0.1829,0.4146,0.4024,82
alvordensis,McNett.Ranch,obesus.toikona,thalassinus,0.2143,0.3,0.4857,70
alvordensis,McNett.Ranch,obesus.toikona,thalassinus.vaccaceps,0.1923,0.3333,0.4744,78
alvordensis,McNett.Ranch,obesus.toikona,thalassinus.vaccaceps,0.25,0.375,0.375,88
alvordensis,McNett.Ranch,P.macrolepidotus,Railroad.Valley,0.0735,0.8235,0.1029,68
alvordensis,McNett.Ranch,P.macrolepidotus,Railroad.Valley,0.1194,0.7313,0.1493,67
alvordensis,McNett.Ranch,P.macrolepidotus,thalassinus,0.098,0.7843,0.1176,51
alvordensis,McNett.Ranch,P.macrolepidotus,thalassinus,0.0909,0.7576,0.1515,66
alvordensis,McNett.Ranch,P.macrolepidotus,thalassinus.vaccaceps,0.0845,0.7042,0.2113,71
alvordensis,McNett.Ranch,P.macrolepidotus,thalassinus.vaccaceps,0.1067,0.8267,0.0667,75
alvordensis,McNett.Ranch,Railroad.Valley,thalassinus,0.2273,0.2386,0.5341,88
alvordensis,McNett.Ranch,Railroad.Valley,thalassinus,0.2239,0.2388,0.5373,67
alvordensis,McNett.Ranch,Railroad.Valley,thalassinus.vaccaceps,0.2209,0.3488,0.4302,86
alvordensis,McNett.Ranch,Railroad.Valley,thalassinus.vaccaceps,0.2742,0.2581,0.4677,62
alvordensis,McNett.Ranch,thalassinus,thalassinus.vaccaceps,0.3,0.35,0.35,60
alvordensis,McNett.Ranch,thalassinus,thalassinus.vaccaceps,0.3684,0.3816,0.25,76
alvordensis,mohavensis,newarkensis,obesus.lahontan,0.2603,0.4521,0.2877,73
alvordensis,mohavensis,newarkensis,obesus.lahontan,0.2,0.4727,0.3273,55
alvordensis,mohavensis,newarkensis,obesus.snyderi,0.3846,0.3231,0.2923,65
alvordensis,mohavensis,newarkensis,obesus.snyderi,0.2667,0.2833,0.45,60
alvordensis,mohavensis,newarkensis,obesus.toikona,0.2549,0.3922,0.3529,51
alvordensis,mohavensis,newarkensis,obesus.toikona,0.2466,0.3836,0.3699,73
alvordensis,mohavensis,newarkensis,P.macrolepidotus,0.0862,0.0517,0.8621,58
alvordensis,mohavensis,newarkensis,P.macrolepidotus,0.0328,0.0656,0.9016,61
alvordensis,mohavensis,newarkensis,Railroad.Valley,0.2794,0.3529,0.3676,68
alvordensis,mohavensis,newarkensis,Railroad.Valley,0.3019,0.3774,0.3208,53
alvordensis,mohavensis,newarkensis,thalassinus,0.2258,0.371,0.4032,62
alvordensis,mohavensis,newarkensis,thalassinus,0.2625,0.25,0.4875,80
alvordensis,mohavensis,newarkensis,thalassinus.vaccaceps,0.3036,0.3036,0.3929,56
alvordensis,mohavensis,newarkensis,thalassinus.vaccaceps,0.2857,0.3429,0.3714,35
alvordensis,mohavensis,obesus.lahontan,obesus.snyderi,0.2941,0.3333,0.3725,51
alvordensis,mohavensis,obesus.lahontan,obesus.snyderi,0.275,0.275,0.45,40
alvordensis,mohavensis,obesus.lahontan,obesus.toikona,0.25,0.375,0.375,48
alvordensis,mohavensis,obesus.lahontan,obesus.toikona,0.2857,0.3061,0.4082,49
alvordensis,mohavensis,obesus.lahontan,P.macrolepidotus,0.1132,0.0755,0.8113,53
alvordensis,mohavensis,obesus.lahontan,P.macrolepidotus,0.0435,0.0435,0.913,46
alvordensis,mohavensis,obesus.lahontan,Railroad.Valley,0.3784,0.2703,0.3514,37
alvordensis,mohavensis,obesus.lahontan,Railroad.Valley,0.4359,0.2308,0.3333,39
alvordensis,mohavensis,obesus.lahontan,thalassinus,0.283,0.2075,0.5094,53
alvordensis,mohavensis,obesus.lahontan,thalassinus,0.25,0.25,0.5,76
alvordensis,mohavensis,obesus.lahontan,thalassinus.vaccaceps,0.3333,0.2982,0.3684,57
alvordensis,mohavensis,obesus.lahontan,thalassinus.vaccaceps,0.2222,0.2222,0.5556,54
alvordensis,mohavensis,obesus.snyderi,obesus.toikona,0.4776,0.2985,0.2239,67
alvordensis,mohavensis,obesus.snyderi,obesus.toikona,0.4884,0.2558,0.2558,43
alvordensis,mohavensis,obesus.snyderi,P.macrolepidotus,0.1228,0.1228,0.7544,57
alvordensis,mohavensis,obesus.snyderi,P.macrolepidotus,0.0893,0.1071,0.8036,56
alvordensis,mohavensis,obesus.snyderi,Railroad.Valley,0.3469,0.3265,0.3265,49
alvordensis,mohavensis,obesus.snyderi,Railroad.Valley,0.1875,0.4792,0.3333,48
alvordensis,mohavensis,obesus.snyderi,thalassinus,0.1875,0.2083,0.6042,48
alvordensis,mohavensis,obesus.snyderi,thalassinus,0.2208,0.2597,0.5195,77
alvordensis,mohavensis,obesus.snyderi,thalassinus.vaccaceps,0.2941,0.2745,0.4314,51
alvordensis,mohavensis,obesus.snyderi,thalassinus.vaccaceps,0.3585,0.3396,0.3019,53
alvordensis,mohavensis,obesus.toikona,P.macrolepidotus,0.1,0.08,0.82,50
alvordensis,mohavensis,obesus.toikona,P.macrolepidotus,0.0822,0.1096,0.8082,73
alvordensis,mohavensis,obesus.toikona,Railroad.Valley,0.3088,0.3676,0.3235,68
alvordensis,mohavensis,obesus.toikona,Railroad.Valley,0.3175,0.3333,0.3492,63
alvordensis,mohavensis,obesus.toikona,thalassinus,0.2133,0.32,0.4667,75
alvordensis,mohavensis,obesus.toikona,thalassinus,0.2143,0.3286,0.4571,70
alvordensis,mohavensis,obesus.toikona,thalassinus.vaccaceps,0.3077,0.2821,0.4103,78
alvordensis,mohavensis,obesus.toikona,thalassinus.vaccaceps,0.2182,0.3273,0.4545,55
alvordensis,mohavensis,P.macrolepidotus,Railroad.Valley,0.0638,0.8511,0.0851,47
alvordensis,mohavensis,P.macrolepidotus,Railroad.Valley,0.0645,0.8548,0.0806,62
alvordensis,mohavensis,P.macrolepidotus,thalassinus,0.0541,0.9189,0.027,37
alvordensis,mohavensis,P.macrolepidotus,thalassinus,0.1176,0.7451,0.1373,51
alvordensis,mohavensis,P.macrolepidotus,thalassinus.vaccaceps,0.1212,0.7727,0.1061,66
alvordensis,mohavensis,P.macrolepidotus,thalassinus.vaccaceps,0.125,0.8333,0.0417,48
alvordensis,mohavensis,Railroad.Valley,thalassinus,0.234,0.1915,0.5745,47
alvordensis,mohavensis,Railroad.Valley,thalassinus,0.2899,0.1304,0.5797,69
alvordensis,mohavensis,Railroad.Valley,thalassinus.vaccaceps,0.2794,0.2794,0.4412,68
alvordensis,mohavensis,Railroad.Valley,thalassinus.vaccaceps,0.2535,0.3239,0.4225,71
alvordensis,mohavensis,thalassinus,thalassinus.vaccaceps,0.7,0.18,0.12,50
alvordensis,mohavensis,thalassinus,thalassinus.vaccaceps,0.6429,0.25,0.1071,56
alvordensis,newarkensis,obesus.lahontan,obesus.snyderi,0.4688,0.2031,0.3281,64
alvordensis,newarkensis,obesus.lahontan,obesus.snyderi,0.3103,0.2069,0.4828,58
alvordensis,newarkensis,obesus.lahontan,obesus.toikona,0.5385,0.1923,0.2692,52
alvordensis,newarkensis,obesus.lahontan,obesus.toikona,0.375,0.375,0.25,48
alvordensis,newarkensis,obesus.lahontan,P.macrolepidotus,0.0192,0.0577,0.9231,52
alvordensis,newarkensis,obesus.lahontan,P.macrolepidotus,0.0204,0.0204,0.9592,49
alvordensis,newarkensis,obesus.lahontan,Railroad.Valley,0.5091,0.2182,0.2727,55
alvordensis,newarkensis,obesus.lahontan,Railroad.Valley,0.5455,0.2727,0.1818,44
alvordensis,newarkensis,obesus.lahontan,thalassinus,0.2787,0.3279,0.3934,61
alvordensis,newarkensis,obesus.lahontan,thalassinus,0.2075,0.3208,0.4717,53
alvordensis,newarkensis,obesus.lahontan,thalassinus.vaccaceps,0.3485,0.303,0.3485,66
alvordensis,newarkensis,obesus.lahontan,thalassinus.vaccaceps,0.3134,0.3433,0.3433,67
alvordensis,newarkensis,obesus.snyderi,obesus.toikona,0.4912,0.3333,0.1754,57
alvordensis,newarkensis,obesus.snyderi,obesus.toikona,0.4222,0.3333,0.2444,45
alvordensis,newarkensis,obesus.snyderi,P.macrolepidotus,0.0833,0.1,0.8167,60
alvordensis,newarkensis,obesus.snyderi,P.macrolepidotus,0.0702,0.1228,0.807,57
alvordensis,newarkensis,obesus.snyderi,Railroad.Valley,0.4545,0.3636,0.1818,44
alvordensis,newarkensis,obesus.snyderi,Railroad.Valley,0.3958,0.375,0.2292,48
alvordensis,newarkensis,obesus.snyderi,thalassinus,0.2115,0.4231,0.3654,52
alvordensis,newarkensis,obesus.snyderi,thalassinus,0.2179,0.3462,0.4359,78
alvordensis,newarkensis,obesus.snyderi,thalassinus.vaccaceps,0.2759,0.3621,0.3621,58
alvordensis,newarkensis,obesus.snyderi,thalassinus.vaccaceps,0.425,0.3,0.275,40
alvordensis,newarkensis,obesus.toikona,P.macrolepidotus,0.0781,0.0938,0.8281,64
alvordensis,newarkensis,obesus.toikona,P.macrolepidotus,0.0725,0.1304,0.7971,69
alvordensis,newarkensis,obesus.toikona,Railroad.Valley,0.2656,0.4531,0.2812,64
alvordensis,newarkensis,obesus.toikona,Railroad.Valley,0.4333,0.35,0.2167,60
alvordensis,newarkensis,obesus.toikona,thalassinus,0.2545,0.3455,0.4,55
alvordensis,newarkensis,obesus.toikona,thalassinus,0.2647,0.3235,0.4118,68
alvordensis,newarkensis,obesus.toikona,thalassinus.vaccaceps,0.2708,0.4375,0.2917,48
alvordensis,newarkensis,obesus.toikona,thalassinus.vaccaceps,0.2817,0.3803,0.338,71
alvordensis,newarkensis,P.macrolepidotus,Railroad.Valley,0.0517,0.8621,0.0862,58
alvordensis,newarkensis,P.macrolepidotus,Railroad.Valley,0.0597,0.8507,0.0896,67
alvordensis,newarkensis,P.macrolepidotus,thalassinus,0.0877,0.8596,0.0526,57
alvordensis,newarkensis,P.macrolepidotus,thalassinus,0.0755,0.8679,0.0566,53
alvordensis,newarkensis,P.macrolepidotus,thalassinus.vaccaceps,0.0714,0.8333,0.0952,42
alvordensis,newarkensis,P.macrolepidotus,thalassinus.vaccaceps,0.0667,0.8667,0.0667,60
alvordensis,newarkensis,Railroad.Valley,thalassinus,0.2679,0.3214,0.4107,56
alvordensis,newarkensis,Railroad.Valley,thalassinus,0.2969,0.3438,0.3594,64
alvordensis,newarkensis,Railroad.Valley,thalassinus.vaccaceps,0.2714,0.3143,0.4143,70
alvordensis,newarkensis,Railroad.Valley,thalassinus.vaccaceps,0.3433,0.2537,0.403,67
alvordensis,newarkensis,thalassinus,thalassinus.vaccaceps,0.3333,0.4333,0.2333,60
alvordensis,newarkensis,thalassinus,thalassinus.vaccaceps,0.3438,0.4375,0.2188,32
alvordensis,obesus.lahontan,obesus.snyderi,obesus.toikona,0.4222,0.2889,0.2889,45
alvordensis,obesus.lahontan,obesus.snyderi,obesus.toikona,0.3061,0.3061,0.3878,49
alvordensis,obesus.lahontan,obesus.snyderi,P.macrolepidotus,0.08,0.04,0.88,50
alvordensis,obesus.lahontan,obesus.snyderi,P.macrolepidotus,0.0667,0.1556,0.7778,45
alvordensis,obesus.lahontan,obesus.snyderi,Railroad.Valley,0.25,0.4231,0.3269,52
alvordensis,obesus.lahontan,obesus.snyderi,Railroad.Valley,0.1905,0.4762,0.3333,42
alvordensis,obesus.lahontan,obesus.snyderi,thalassinus,0.1754,0.2105,0.614,57
alvordensis,obesus.lahontan,obesus.snyderi,thalassinus,0.1765,0.2647,0.5588,34
alvordensis,obesus.lahontan,obesus.snyderi,thalassinus.vaccaceps,0.36,0.22,0.42,50
alvordensis,obesus.lahontan,obesus.snyderi,thalassinus.vaccaceps,0.3571,0.3429,0.3,70
alvordensis,obesus.lahontan,obesus.toikona,P.macrolepidotus,0.0606,0.1061,0.8333,66
alvordensis,obesus.lahontan,obesus.toikona,P.macrolepidotus,0.0566,0.0943,0.8491,53
alvordensis,obesus.lahontan,obesus.toikona,Railroad.Valley,0.2344,0.4219,0.3438,64
alvordensis,obesus.lahontan,obesus.toikona,Railroad.Valley,0.2632,0.386,0.3509,57
alvordensis,obesus.lahontan,obesus.toikona,thalassinus,0.1449,0.3188,0.5362,69
alvordensis,obesus.lahontan,obesus.toikona,thalassinus,0.1803,0.3115,0.5082,61
alvordensis,obesus.lahontan,obesus.toikona,thalassinus.vaccaceps,0.2857,0.1964,0.5179,56
alvordensis,obesus.lahontan,obesus.toikona,thalassinus.vaccaceps,0.322,0.2881,0.3898,59
alvordensis,obesus.lahontan,P.macrolepidotus,Railroad.Valley,0.098,0.8235,0.0784,51
alvordensis,obesus.lahontan,P.macrolepidotus,Railroad.Valley,0.0923,0.8154,0.0923,65
alvordensis,obesus.lahontan,P.macrolepidotus,thalassinus,0.0833,0.8333,0.0833,36
alvordensis,obesus.lahontan,P.macrolepidotus,thalassinus,0.0833,0.8125,0.1042,48
alvordensis,obesus.lahontan,P.macrolepidotus,thalassinus.vaccaceps,0.0962,0.8462,0.0577,52
alvordensis,obesus.lahontan,P.macrolepidotus,thalassinus.vaccaceps,0.1786,0.75,0.0714,56
alvordensis,obesus.lahontan,Railroad.Valley,thalassinus,0.1831,0.2817,0.5352,71
alvordensis,obesus.lahontan,Railroad.Valley,thalassinus,0.1774,0.2903,0.5323,62
alvordensis,obesus.lahontan,Railroad.Valley,thalassinus.vaccaceps,0.2115,0.2692,0.5192,52
alvordensis,obesus.lahontan,Railroad.Valley,thalassinus.vaccaceps,0.2449,0.2857,0.4694,49
alvordensis,obesus.lahontan,thalassinus,thalassinus.vaccaceps,0.3958,0.3333,0.2708,48
alvordensis,obesus.lahontan,thalassinus,thalassinus.vaccaceps,0.25,0.4643,0.2857,56
alvordensis,obesus.snyderi,obesus.toikona,P.macrolepidotus,0.0357,0,0.9643,56
alvordensis,obesus.snyderi,obesus.toikona,P.macrolepidotus,0.0727,0.0909,0.8364,55
alvordensis,obesus.snyderi,obesus.toikona,Railroad.Valley,0.3091,0.2727,0.4182,55
alvordensis,obesus.snyderi,obesus.toikona,Railroad.Valley,0.2647,0.3676,0.3676,68
alvordensis,obesus.snyderi,obesus.toikona,thalassinus,0.2826,0.1957,0.5217,46
alvordensis,obesus.snyderi,obesus.toikona,thalassinus,0.2157,0.1765,0.6078,51
alvordensis,obesus.snyderi,obesus.toikona,thalassinus.vaccaceps,0.2537,0.2537,0.4925,67
alvordensis,obesus.snyderi,obesus.toikona,thalassinus.vaccaceps,0.2,0.2667,0.5333,60
alvordensis,obesus.snyderi,P.macrolepidotus,Railroad.Valley,0.119,0.7381,0.1429,42
alvordensis,obesus.snyderi,P.macrolepidotus,Railroad.Valley,0.1224,0.7755,0.102,49
alvordensis,obesus.snyderi,P.macrolepidotus,thalassinus,0.1395,0.7442,0.1163,43
alvordensis,obesus.snyderi,P.macrolepidotus,thalassinus,0.0606,0.8485,0.0909,33
alvordensis,obesus.snyderi,P.macrolepidotus,thalassinus.vaccaceps,0.0833,0.8889,0.0278,36
alvordensis,obesus.snyderi,P.macrolepidotus,thalassinus.vaccaceps,0.1091,0.8182,0.0727,55
alvordensis,obesus.snyderi,Railroad.Valley,thalassinus,0.3455,0.1636,0.4909,55
alvordensis,obesus.snyderi,Railroad.Valley,thalassinus,0.2766,0.1915,0.5319,47
alvordensis,obesus.snyderi,Railroad.Valley,thalassinus.vaccaceps,0.2581,0.3387,0.4032,62
alvordensis,obesus.snyderi,Railroad.Valley,thalassinus.vaccaceps,0.3051,0.322,0.3729,59
alvordensis,obesus.snyderi,thalassinus,thalassinus.vaccaceps,0.6667,0.2143,0.119,42
alvordensis,obesus.snyderi,thalassinus,thalassinus.vaccaceps,0.4107,0.375,0.2143,56
alvordensis,obesus.toikona,P.macrolepidotus,Railroad.Valley,0.1296,0.8148,0.0556,54
alvordensis,obesus.toikona,P.macrolepidotus,Railroad.Valley,0.082,0.8525,0.0656,61
alvordensis,obesus.toikona,P.macrolepidotus,thalassinus,0.1346,0.75,0.1154,52
alvordensis,obesus.toikona,P.macrolepidotus,thalassinus,0.0612,0.8571,0.0816,49
alvordensis,obesus.toikona,P.macrolepidotus,thalassinus.vaccaceps,0.102,0.8163,0.0816,49
alvordensis,obesus.toikona,P.macrolepidotus,thalassinus.vaccaceps,0.0545,0.8364,0.1091,55
alvordensis,obesus.toikona,Railroad.Valley,thalassinus,0.2903,0.2581,0.4516,62
alvordensis,obesus.toikona,Railroad.Valley,thalassinus,0.2712,0.2373,0.4915,59
alvordensis,obesus.toikona,Railroad.Valley,thalassinus.vaccaceps,0.3382,0.2353,0.4265,68
alvordensis,obesus.toikona,Railroad.Valley,thalassinus.vaccaceps,0.3387,0.2581,0.4032,62
alvordensis,obesus.toikona,thalassinus,thalassinus.vaccaceps,0.45,0.3,0.25,60
alvordensis,obesus.toikona,thalassinus,thalassinus.vaccaceps,0.4,0.3857,0.2143,70
alvordensis,P.macrolepidotus,Railroad.Valley,thalassinus,0.7963,0.037,0.1667,54
alvordensis,P.macrolepidotus,Railroad.Valley,thalassinus,0.7755,0.1633,0.0612,49
alvordensis,P.macrolepidotus,Railroad.Valley,thalassinus.vaccaceps,0.8235,0.098,0.0784,51
alvordensis,P.macrolepidotus,Railroad.Valley,thalassinus.vaccaceps,0.8125,0.125,0.0625,64
alvordensis,P.macrolepidotus,thalassinus,thalassinus.vaccaceps,0.8382,0.1324,0.0294,68
alvordensis,P.macrolepidotus,thalassinus,thalassinus.vaccaceps,0.8197,0.1148,0.0656,61
alvordensis,Railroad.Valley,thalassinus,thalassinus.vaccaceps,0.5814,0.2093,0.2093,43
alvordensis,Railroad.Valley,thalassinus,thalassinus.vaccaceps,0.3559,0.3729,0.2712,59
bicolor.columbianus,bicolor.eurysomas,G.orcuttii,isolatus,0.9,0.0571,0.0429,70
bicolor.columbianus,bicolor.eurysomas,G.orcuttii,isolatus,0.9474,0.0526,0,57
bicolor.columbianus,bicolor.eurysomas,G.orcuttii,Lida.Pond,0.8553,0.0789,0.0658,76
bicolor.columbianus,bicolor.eurysomas,G.orcuttii,Lida.Pond,0.8182,0.0779,0.1039,77
bicolor.columbianus,bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,0.9111,0.0667,0.0222,45
bicolor.columbianus,bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,0.831,0.0845,0.0845,71
bicolor.columbianus,bicolor.eurysomas,G.orcuttii,McNett.Ranch,0.8625,0.0625,0.075,80
bicolor.columbianus,bicolor.eurysomas,G.orcuttii,McNett.Ranch,0.8649,0.0811,0.0541,74
bicolor.columbianus,bicolor.eurysomas,G.orcuttii,mohavensis,0.9167,0.0208,0.0625,48
bicolor.columbianus,bicolor.eurysomas,G.orcuttii,mohavensis,0.918,0.0164,0.0656,61
bicolor.columbianus,bicolor.eurysomas,G.orcuttii,newarkensis,0.9107,0.0357,0.0536,56
bicolor.columbianus,bicolor.eurysomas,G.orcuttii,newarkensis,0.8209,0.1045,0.0746,67
bicolor.columbianus,bicolor.eurysomas,G.orcuttii,obesus.lahontan,0.9355,0.0645,0,31
