t1,t2,t3,t4,CF12_34,CF12_34_lo,CF12_34_hi,CF13_24,CF13_24_lo,CF13_24_hi,CF14_23,CF14_23_lo,CF14_23_hi,genes
alvordensis,Lida.Pond,mohavensis,newarkensis,0.3256,0.24417,0.4062,0.2674,0.19313,0.345225,0.407,0.3182,0.494605,86
alvordensis,Lida.Pond,mohavensis,obesus.lahontan,0.2308,0.133215,0.3273,0.4615,0.3333,0.5833,0.3077,0.20925,0.41384,52
alvordensis,Lida.Pond,mohavensis,obesus.lahontan,0.3704,0.260855,0.480865,0.3148,0.20747,0.4259,0.3148,0.212735,0.425915,54
alvordensis,Lida.Pond,mohavensis,obesus.snyderi,0.2222,0.14765,0.29673,0.3457,0.2632,0.43085,0.4321,0.344725,0.523325,81
alvordensis,Lida.Pond,mohavensis,obesus.snyderi,0.2973,0.20968,0.380335,0.3514,0.26185,0.44873,0.3514,0.2603,0.452115,74
alvordensis,Lida.Pond,mohavensis,obesus.toikona,0.2969,0.20503,0.3857,0.3594,0.25667,0.45311,0.3438,0.24587,0.4412,64
alvordensis,Lida.Pond,mohavensis,obesus.toikona,0.3086,0.2289,0.390255,0.3457,0.2588,0.427005,0.3457,0.2619,0.440025,81
alvordensis,Lida.Pond,mohavensis,P.macrolepidotus,0.1017,0.039165,0.17145,0.0847,0.0317,0.14753,0.8136,0.7241,0.8966,59
alvordensis,Lida.Pond,mohavensis,P.macrolepidotus,0.0759,0.0312,0.1304,0.0759,0.03118,0.12641,0.8481,0.78118,0.9104,79
alvordensis,Lida.Pond,mohavensis,Railroad.Valley,0.2933,0.21426,0.3871,0.36,0.2597,0.45051,0.3467,0.26027,0.43841,75
alvordensis,Lida.Pond,mohavensis,Railroad.Valley,0.3016,0.203685,0.3966,0.4286,0.32197,0.53855,0.2698,0.18026,0.3667,63
alvordensis,Lida.Pond,mohavensis,thalassinus,0.2195,0.15188,0.2922,0.3293,0.2471,0.4211,0.4512,0.35363,0.5412,82
alvordensis,Lida.Pond,mohavensis,thalassinus,0.1857,0.10903,0.2647,0.3143,0.22969,0.40544,0.5,0.403,0.6,70
alvordensis,Lida.Pond,mohavensis,thalassinus.vaccaceps,0.3676,0.27117,0.46675,0.3235,0.2295,0.41675,0.3088,0.2143,0.4028,68
alvordensis,Lida.Pond,mohavensis,thalassinus.vaccaceps,0.2745,0.20559,0.348625,0.2745,0.20171,0.3469,0.451,0.3714,0.530045,102
alvordensis,Lida.Pond,newarkensis,obesus.lahontan,0.2941,0.20588,0.386415,0.4118,0.315765,0.5135,0.2941,0.2,0.39245,68
alvordensis,Lida.Pond,newarkensis,obesus.lahontan,0.2239,0.1429,0.3125,0.4478,0.3443,0.54695,0.3284,0.2308,0.424225,67
alvordensis,Lida.Pond,newarkensis,obesus.snyderi,0.2706,0.188875,0.3563,0.3294,0.25289,0.40954,0.4,0.309975,0.484275,85
alvordensis,Lida.Pond,newarkensis,obesus.snyderi,0.2464,0.16127,0.3333,0.4058,0.31738,0.507,0.3478,0.25754,0.4462,69
alvordensis,Lida.Pond,newarkensis,obesus.toikona,0.2353,0.1666,0.3152,0.3647,0.2778,0.457115,0.4,0.3077,0.481025,85
alvordensis,Lida.Pond,newarkensis,obesus.toikona,0.2361,0.152895,0.31826,0.4028,0.311465,0.5,0.3611,0.27496,0.4595,72
alvordensis,Lida.Pond,newarkensis,P.macrolepidotus,0.0805,0.0353,0.131315,0.1379,0.0787,0.206215,0.7816,0.7059,0.85542,87
alvordensis,Lida.Pond,newarkensis,P.macrolepidotus,0.0879,0.0421,0.13689,0.1758,0.1125,0.24047,0.7363,0.658485,0.804315,91
alvordensis,Lida.Pond,newarkensis,Railroad.Valley,0.3649,0.27132,0.4595,0.3649,0.273745,0.4521,0.2703,0.1935,0.3623,74
alvordensis,Lida.Pond,newarkensis,Railroad.Valley,0.2857,0.2069,0.362505,0.4396,0.34877,0.5244,0.2747,0.2,0.35351,91
alvordensis,Lida.Pond,newarkensis,thalassinus,0.3333,0.2414,0.4262,0.2464,0.1667,0.333525,0.4203,0.3188,0.516155,69
alvordensis,Lida.Pond,newarkensis,thalassinus,0.3038,0.21916,0.391925,0.1899,0.1168,0.2692,0.5063,0.4079,0.6,79
alvordensis,Lida.Pond,newarkensis,thalassinus.vaccaceps,0.3855,0.29205,0.473735,0.3012,0.217375,0.383705,0.3133,0.237465,0.397605,83
alvordensis,Lida.Pond,newarkensis,thalassinus.vaccaceps,0.3,0.21999,0.38162,0.2667,0.189995,0.343815,0.4333,0.347365,0.51922,90
alvordensis,Lida.Pond,obesus.lahontan,obesus.snyderi,0.2742,0.185125,0.371,0.3548,0.2542,0.447825,0.371,0.2727,0.476235,62
alvordensis,Lida.Pond,obesus.lahontan,obesus.snyderi,0.3462,0.2381,0.46,0.3269,0.220285,0.439,0.3269,0.220285,0.439,52
alvordensis,Lida.Pond,obesus.lahontan,obesus.toikona,0.2791,0.1977,0.366755,0.2907,0.2125,0.3723,0.4302,0.34326,0.517265,86
alvordensis,Lida.Pond,obesus.lahontan,obesus.toikona,0.2676,0.1867,0.354825,0.2535,0.17387,0.34385,0.4789,0.38236,0.5738,71
alvordensis,Lida.Pond,obesus.lahontan,P.macrolepidotus,0.0667,0.02598,0.11,0.1222,0.06727,0.1807,0.8111,0.743535,0.87781,90
alvordensis,Lida.Pond,obesus.lahontan,P.macrolepidotus,0.0566,0.015365,0.1094,0.0943,0.0351,0.1628,0.8491,0.766,0.9216,53
alvordensis,Lida.Pond,obesus.lahontan,Railroad.Valley,0.3867,0.2973,0.47832,0.28,0.19662,0.3684,0.3333,0.24138,0.4205,75
alvordensis,Lida.Pond,obesus.lahontan,Railroad.Valley,0.3974,0.306795,0.4938,0.3077,0.224945,0.4,0.2949,0.2051,0.38103,78
alvordensis,Lida.Pond,obesus.lahontan,thalassinus,0.2895,0.209665,0.37623,0.1579,0.087,0.22673,0.5526,0.4512,0.6463,76
alvordensis,Lida.Pond,obesus.lahontan,thalassinus,0.2532,0.1757,0.3333,0.2532,0.1705,0.3377,0.4937,0.40506,0.57693,79
alvordensis,Lida.Pond,obesus.lahontan,thalassinus.vaccaceps,0.2174,0.140355,0.30167,0.2319,0.15146,0.31259,0.5507,0.4571,0.647935,69
alvordensis,Lida.Pond,obesus.lahontan,thalassinus.vaccaceps,0.25,0.1711,0.3286,0.2375,0.162485,0.314625,0.5125,0.419755,0.6,80
alvordensis,Lida.Pond,obesus.snyderi,obesus.toikona,0.3671,0.275,0.458325,0.3418,0.25836,0.432115,0.2911,0.208275,0.37932,79
alvordensis,Lida.Pond,obesus.snyderi,obesus.toikona,0.3906,0.2879,0.4933,0.375,0.2807,0.482135,0.2344,0.15,0.3276,64
alvordensis,Lida.Pond,obesus.snyderi,P.macrolepidotus,0.0909,0.038475,0.152515,0.1212,0.0545,0.18674,0.7879,0.70827,0.8689,66
alvordensis,Lida.Pond,obesus.snyderi,P.macrolepidotus,0.1594,0.089695,0.2319,0.1159,0.058095,0.1806,0.7246,0.636335,0.807725,69
alvordensis,Lida.Pond,obesus.snyderi,Railroad.Valley,0.2838,0.19719,0.37802,0.3514,0.2597,0.437545,0.3649,0.279365,0.45836,74
alvordensis,Lida.Pond,obesus.snyderi,Railroad.Valley,0.2836,0.20309,0.381,0.4179,0.3235,0.5238,0.2985,0.2031,0.3934,67
alvordensis,Lida.Pond,obesus.snyderi,thalassinus,0.2879,0.1963,0.388985,0.3485,0.254,0.445925,0.3636,0.2667,0.464835,66
alvordensis,Lida.Pond,obesus.snyderi,thalassinus,0.2414,0.1667,0.32005,0.2989,0.219135,0.37932,0.4598,0.3723,0.54555,87
alvordensis,Lida.Pond,obesus.snyderi,thalassinus.vaccaceps,0.3409,0.2593,0.425465,0.3068,0.226675,0.38647,0.3523,0.27,0.440535,88
alvordensis,Lida.Pond,obesus.snyderi,thalassinus.vaccaceps,0.358,0.27469,0.449535,0.2963,0.20987,0.38393,0.3457,0.261345,0.44006,81
alvordensis,Lida.Pond,obesus.toikona,P.macrolepidotus,0.0822,0.0294,0.13586,0.137,0.074545,0.207825,0.7808,0.69993,0.85921,73
alvordensis,Lida.Pond,obesus.toikona,P.macrolepidotus,0.0896,0.03387,0.1475,0.1343,0.066655,0.20786,0.7761,0.69407,0.8571,67
alvordensis,Lida.Pond,obesus.toikona,Railroad.Valley,0.3218,0.24987,0.404025,0.3218,0.233775,0.4,0.3563,0.27053,0.439645,87
alvordensis,Lida.Pond,obesus.toikona,Railroad.Valley,0.2683,0.1875,0.35449,0.4024,0.317035,0.5,0.3293,0.24237,0.4167,82
alvordensis,Lida.Pond,obesus.toikona,thalassinus,0.3099,0.2188,0.4,0.2535,0.1739,0.34292,0.4366,0.338985,0.5405,71
alvordensis,Lida.Pond,obesus.toikona,thalassinus,0.2805,0.19739,0.357905,0.2195,0.1429,0.29632,0.5,0.41049,0.58703,82
alvordensis,Lida.Pond,obesus.toikona,thalassinus.vaccaceps,0.2588,0.182845,0.34021,0.3176,0.2317,0.393655,0.4235,0.3375,0.511425,85
alvordensis,Lida.Pond,obesus.toikona,thalassinus.vaccaceps,0.1781,0.1094,0.253715,0.3014,0.21248,0.3973,0.5205,0.417785,0.61114,73
alvordensis,Lida.Pond,P.macrolepidotus,Railroad.Valley,0.0769,0.0282,0.1304,0.8154,0.73808,0.8923,0.1077,0.04753,0.17574,65
alvordensis,Lida.Pond,P.macrolepidotus,Railroad.Valley,0.12,0.06169,0.19187,0.8,0.7183,0.87651,0.08,0.0286,0.13583,75
alvordensis,Lida.Pond,P.macrolepidotus,thalassinus,0.1379,0.067745,0.2131,0.7069,0.607765,0.80015,0.1552,0.075455,0.239115,58
alvordensis,Lida.Pond,P.macrolepidotus,thalassinus,0.1642,0.0923,0.2424,0.7313,0.638565,0.816965,0.1045,0.045465,0.169215,67
alvordensis,Lida.Pond,P.macrolepidotus,thalassinus.vaccaceps,0.1216,0.0633,0.197,0.7568,0.6714,0.840635,0.1216,0.06098,0.189235,74
alvordensis,Lida.Pond,P.macrolepidotus,thalassinus.vaccaceps,0.1266,0.0667,0.19518,0.7342,0.64649,0.813755,0.1392,0.074575,0.20592,79
alvordensis,Lida.Pond,Railroad.Valley,thalassinus,0.2676,0.18024,0.3571,0.2817,0.196585,0.37842,0.4507,0.350885,0.550085,71
alvordensis,Lida.Pond,Railroad.Valley,thalassinus,0.2527,0.177575,0.32633,0.2308,0.1591,0.3034,0.5165,0.433285,0.60672,91
alvordensis,Lida.Pond,Railroad.Valley,thalassinus.vaccaceps,0.2857,0.19697,0.3846,0.1905,0.1111,0.277845,0.5238,0.420975,0.6316,63
alvordensis,Lida.Pond,Railroad.Valley,thalassinus.vaccaceps,0.2982,0.203385,0.4038,0.3158,0.2115,0.416835,0.386,0.27997,0.5,57
alvordensis,Lida.Pond,thalassinus,thalassinus.vaccaceps,0.3231,0.22943,0.4167,0.4462,0.3492,0.54804,0.2308,0.14748,0.314815,65
alvordensis,Lida.Pond,thalassinus,thalassinus.vaccaceps,0.369,0.28,0.459515,0.3452,0.2597,0.4304,0.2857,0.20441,0.37047,84
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,mohavensis,0.35,0.26751,0.441955,0.3,0.211775,0.382,0.35,0.26027,0.436265,80
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,mohavensis,0.321,0.240445,0.407425,0.2593,0.18064,0.337715,0.4198,0.3371,0.505915,81
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,newarkensis,0.3137,0.242335,0.392935,0.2941,0.22334,0.367015,0.3922,0.3107,0.4706,102
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,newarkensis,0.2644,0.18988,0.348325,0.2759,0.1979,0.35351,0.4598,0.36666,0.5532,87
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,obesus.lahontan,0.3158,0.2157,0.4211,0.386,0.2857,0.4921,0.2982,0.1967,0.39753,57
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,obesus.lahontan,0.3452,0.25678,0.4286,0.3929,0.30585,0.4861,0.2619,0.179785,0.343015,84
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,obesus.snyderi,0.3537,0.2658,0.437575,0.2927,0.217375,0.378445,0.3537,0.26869,0.4444,82
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,obesus.snyderi,0.3077,0.2323,0.3939,0.2527,0.1728,0.32184,0.4396,0.3579,0.52946,91
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,obesus.toikona,0.3274,0.2569,0.4,0.292,0.2212,0.367925,0.3805,0.30599,0.455485,113
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,obesus.toikona,0.3605,0.27399,0.44873,0.2209,0.147345,0.298955,0.4186,0.329795,0.506705,86
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,P.macrolepidotus,0.0879,0.041165,0.13923,0.0989,0.053145,0.1512,0.8132,0.74158,0.881,91
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,P.macrolepidotus,0.1149,0.0617,0.17001,0.1034,0.0541,0.1573,0.7816,0.71008,0.852315,87
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,Railroad.Valley,0.1538,0.0833,0.23214,0.5692,0.46808,0.6714,0.2769,0.184535,0.37508,65
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,Railroad.Valley,0.2615,0.1692,0.35214,0.5385,0.4355,0.6452,0.2,0.12272,0.28791,65
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,thalassinus,0.1579,0.09756,0.22091,0.2737,0.197795,0.35421,0.5684,0.47863,0.656695,95
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,thalassinus,0.3176,0.2333,0.397305,0.2353,0.1667,0.3146,0.4471,0.355275,0.541725,85
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,thalassinus.vaccaceps,0.2396,0.1667,0.310015,0.2812,0.208795,0.35806,0.4792,0.3977,0.5652,96
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,thalassinus.vaccaceps,0.2828,0.208775,0.357135,0.303,0.224635,0.38145,0.4141,0.329875,0.5,99
alvordensis,Little.Fish.Lake.Valley,mohavensis,newarkensis,0.3288,0.2368,0.4231,0.3151,0.22578,0.411115,0.3562,0.2647,0.451245,73
alvordensis,Little.Fish.Lake.Valley,mohavensis,newarkensis,0.2875,0.2,0.376505,0.325,0.2381,0.41251,0.3875,0.29869,0.481945,80
alvordensis,Little.Fish.Lake.Valley,mohavensis,obesus.lahontan,0.34,0.239955,0.4545,0.4,0.2927,0.5179,0.26,0.156835,0.3636,50
alvordensis,Little.Fish.Lake.Valley,mohavensis,obesus.lahontan,0.3134,0.2273,0.40916,0.3433,0.25,0.431055,0.3433,0.2468,0.4308,67
alvordensis,Little.Fish.Lake.Valley,mohavensis,obesus.snyderi,0.2951,0.1923,0.390635,0.2295,0.1429,0.3226,0.4754,0.3725,0.5758,61
alvordensis,Little.Fish.Lake.Valley,mohavensis,obesus.snyderi,0.2679,0.1667,0.3636,0.2857,0.19041,0.38186,0.4464,0.338985,0.5574,56
alvordensis,Little.Fish.Lake.Valley,mohavensis,obesus.toikona,0.2895,0.20505,0.37102,0.3553,0.269725,0.452115,0.3553,0.2639,0.447115,76
alvordensis,Little.Fish.Lake.Valley,mohavensis,obesus.toikona,0.3043,0.2174,0.396825,0.2609,0.17387,0.3443,0.4348,0.33869,0.5303,69
alvordensis,Little.Fish.Lake.Valley,mohavensis,P.macrolepidotus,0.0822,0.0353,0.143,0.0959,0.0417,0.154965,0.8219,0.746275,0.89473,73
alvordensis,Little.Fish.Lake.Valley,mohavensis,P.macrolepidotus,0.1176,0.043455,0.19643,0.098,0.03447,0.17314,0.7843,0.681185,0.88145,51
alvordensis,Little.Fish.Lake.Valley,mohavensis,Railroad.Valley,0.1385,0.0704,0.20974,0.7077,0.6066,0.80013,0.1538,0.08198,0.2308,65
alvordensis,Little.Fish.Lake.Valley,mohavensis,Railroad.Valley,0.1067,0.05406,0.1609,0.6533,0.5652,0.7429,0.24,0.159365,0.32352,75
alvordensis,Little.Fish.Lake.Valley,mohavensis,thalassinus,0.2535,0.17323,0.3425,0.2535,0.174535,0.34212,0.493,0.3971,0.5833,71
alvordensis,Little.Fish.Lake.Valley,mohavensis,thalassinus,0.2295,0.1452,0.32314,0.1639,0.090835,0.2381,0.6066,0.5,0.7143,61
alvordensis,Little.Fish.Lake.Valley,mohavensis,thalassinus.vaccaceps,0.2941,0.20968,0.375,0.2824,0.2,0.36265,0.4235,0.3377,0.516915,85
alvordensis,Little.Fish.Lake.Valley,mohavensis,thalassinus.vaccaceps,0.2879,0.1935,0.37681,0.2879,0.2,0.3797,0.4242,0.328385,0.5246,66
alvordensis,Little.Fish.Lake.Valley,newarkensis,obesus.lahontan,0.2787,0.1857,0.37212,0.5082,0.39282,0.6129,0.2131,0.131065,0.3065,61
alvordensis,Little.Fish.Lake.Valley,newarkensis,obesus.lahontan,0.2419,0.15558,0.3281,0.5161,0.4151,0.619715,0.2419,0.1515,0.339,62
alvordensis,Little.Fish.Lake.Valley,newarkensis,obesus.snyderi,0.2593,0.159955,0.3667,0.2778,0.1739,0.38,0.463,0.34989,0.5833,54
alvordensis,Little.Fish.Lake.Valley,newarkensis,obesus.snyderi,0.1636,0.08198,0.24,0.3636,0.25,0.4762,0.4727,0.365025,0.58706,55
alvordensis,Little.Fish.Lake.Valley,newarkensis,obesus.toikona,0.2941,0.209,0.3881,0.3529,0.265555,0.4483,0.3529,0.2571,0.45103,68
alvordensis,Little.Fish.Lake.Valley,newarkensis,obesus.toikona,0.254,0.1613,0.34292,0.3492,0.254175,0.44647,0.3968,0.2941,0.50675,63
alvordensis,Little.Fish.Lake.Valley,newarkensis,P.macrolepidotus,0.0794,0.027745,0.140715,0.0635,0.0172,0.1194,0.8571,0.7818,0.9231,63
alvordensis,Little.Fish.Lake.Valley,newarkensis,P.macrolepidotus,0.0833,0.0328,0.1429,0.0417,0.01179,0.087,0.875,0.8065,0.93421,72
alvordensis,Little.Fish.Lake.Valley,newarkensis,Railroad.Valley,0.1304,0.0625,0.1972,0.7246,0.638555,0.80823,0.1449,0.07785,0.217945,69
alvordensis,Little.Fish.Lake.Valley,newarkensis,Railroad.Valley,0.1159,0.0556,0.1791,0.7536,0.6667,0.8382,0.1304,0.068975,0.197625,69
alvordensis,Little.Fish.Lake.Valley,newarkensis,thalassinus,0.2785,0.19788,0.36,0.2405,0.1646,0.31259,0.481,0.390135,0.576945,79
alvordensis,Little.Fish.Lake.Valley,newarkensis,thalassinus,0.322,0.2281,0.4259,0.2881,0.19046,0.392235,0.3898,0.28779,0.4915,59
alvordensis,Little.Fish.Lake.Valley,newarkensis,thalassinus.vaccaceps,0.375,0.25,0.500455,0.3,0.18515,0.41864,0.325,0.2,0.4545,40
alvordensis,Little.Fish.Lake.Valley,newarkensis,thalassinus.vaccaceps,0.3333,0.2353,0.4286,0.2698,0.1803,0.3621,0.3968,0.296845,0.5,63
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,obesus.snyderi,0.3182,0.22409,0.4167,0.303,0.21207,0.4032,0.3788,0.2857,0.480835,66
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,obesus.snyderi,0.2571,0.171875,0.346725,0.2714,0.18458,0.3571,0.4714,0.37671,0.5714,70
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,obesus.toikona,0.3333,0.2344,0.4287,0.2121,0.134585,0.30007,0.4545,0.35475,0.560695,66
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,obesus.toikona,0.2317,0.151485,0.3171,0.2927,0.2105,0.38164,0.4756,0.3837,0.5732,82
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,P.macrolepidotus,0.1067,0.04939,0.17333,0.1067,0.05406,0.17051,0.7867,0.7089,0.86115,75
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,P.macrolepidotus,0.0577,0.0159,0.1154,0.0577,0,0.116745,0.8846,0.80639,0.9512,52
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,Railroad.Valley,0.1707,0.0788,0.272815,0.4634,0.3333,0.5897,0.3659,0.2439,0.489455,41
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,Railroad.Valley,0.2,0.09798,0.3125,0.625,0.5,0.75,0.175,0.0833,0.277865,40
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,thalassinus,0.1842,0.1111,0.26093,0.1711,0.101395,0.2469,0.6447,0.55353,0.734425,76
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,thalassinus,0.2105,0.127285,0.30439,0.1228,0.054455,0.196115,0.6667,0.5612,0.771985,57
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,thalassinus.vaccaceps,0.2727,0.1791,0.3636,0.2727,0.186365,0.3621,0.4545,0.35475,0.5574,66
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,thalassinus.vaccaceps,0.18,0.09298,0.2766,0.3,0.2,0.404325,0.52,0.4091,0.6364,50
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,obesus.toikona,0.4038,0.2885,0.51924,0.3846,0.2712,0.50883,0.2115,0.1176,0.30777,52
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,obesus.toikona,0.4286,0.328075,0.52788,0.3,0.209855,0.39022,0.2714,0.18631,0.361445,70
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,P.macrolepidotus,0.1231,0.0563,0.192335,0.1385,0.0725,0.21311,0.7385,0.64558,0.82898,65
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,P.macrolepidotus,0.1277,0.0526,0.21055,0.0638,0.017185,0.13046,0.8085,0.7105,0.9001,47
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,Railroad.Valley,0.1636,0.0847,0.2449,0.6727,0.5714,0.770515,0.1636,0.087665,0.2453,55
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,Railroad.Valley,0.102,0.036365,0.175455,0.8163,0.717,0.907,0.0816,0.0213,0.1509,49
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,thalassinus,0.1884,0.1143,0.2623,0.3188,0.2258,0.40623,0.4928,0.3919,0.58906,69
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,thalassinus,0.254,0.1644,0.3492,0.3175,0.2222,0.4203,0.4286,0.32597,0.529445,63
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,thalassinus.vaccaceps,0.2571,0.17387,0.346915,0.3714,0.273935,0.4737,0.3714,0.27687,0.46055,70
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,thalassinus.vaccaceps,0.2754,0.1875,0.3692,0.3478,0.2537,0.449015,0.3768,0.2794,0.4746,69
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,P.macrolepidotus,0.0702,0.0179,0.13335,0.1404,0.0667,0.2273,0.7895,0.69344,0.88003,57
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,P.macrolepidotus,0.1186,0.0577,0.193,0.1695,0.088765,0.2502,0.7119,0.62068,0.804365,59
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,Railroad.Valley,0.15,0.0781,0.224565,0.7,0.6034,0.7931,0.15,0.08,0.23216,60
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,Railroad.Valley,0.1739,0.1029,0.25351,0.6812,0.584535,0.7714,0.1449,0.0811,0.21521,69
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,thalassinus,0.3333,0.23806,0.4407,0.2333,0.1455,0.322,0.4333,0.3261,0.5357,60
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,thalassinus,0.2424,0.1571,0.3333,0.3333,0.2414,0.432825,0.4242,0.323455,0.5323,66
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,thalassinus.vaccaceps,0.2899,0.20537,0.3803,0.2899,0.2,0.38164,0.4203,0.32428,0.51793,69
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,thalassinus.vaccaceps,0.2714,0.1918,0.361115,0.3,0.21307,0.4,0.4286,0.32428,0.519215,70
alvordensis,Little.Fish.Lake.Valley,P.macrolepidotus,Railroad.Valley,0.0462,0,0.095915,0.9077,0.846145,0.9677,0.0462,0.0128,0.0909,65
alvordensis,Little.Fish.Lake.Valley,P.macrolepidotus,Railroad.Valley,0.0345,0,0.078115,0.9483,0.8939,0.9855,0.0172,0,0.05004,58
alvordensis,Little.Fish.Lake.Valley,P.macrolepidotus,thalassinus,0.119,0.0408,0.1951,0.7381,0.6279,0.8571,0.1429,0.0556,0.2326,42
alvordensis,Little.Fish.Lake.Valley,P.macrolepidotus,thalassinus,0.1636,0.0833,0.25,0.6909,0.58696,0.7903,0.1455,0.0727,0.2222,55
alvordensis,Little.Fish.Lake.Valley,P.macrolepidotus,thalassinus.vaccaceps,0.1098,0.05487,0.16917,0.7927,0.716,0.864925,0.0976,0.045465,0.15622,82
alvordensis,Little.Fish.Lake.Valley,P.macrolepidotus,thalassinus.vaccaceps,0.0725,0.0267,0.127,0.7971,0.721235,0.87301,0.1304,0.06488,0.19185,69
alvordensis,Little.Fish.Lake.Valley,Railroad.Valley,thalassinus,0.1406,0.0702,0.2131,0.0938,0.03697,0.154915,0.7656,0.6825,0.85072,64
alvordensis,Little.Fish.Lake.Valley,Railroad.Valley,thalassinus,0.038,0,0.0759,0.1266,0.069355,0.191825,0.8354,0.7619,0.9012,79
alvordensis,Little.Fish.Lake.Valley,Railroad.Valley,thalassinus.vaccaceps,0.0676,0.0253,0.1212,0.1622,0.09879,0.2368,0.7703,0.6857,0.85003,74
alvordensis,Little.Fish.Lake.Valley,Railroad.Valley,thalassinus.vaccaceps,0.1351,0.0714,0.2051,0.1757,0.1053,0.2533,0.6892,0.59418,0.7778,74
alvordensis,Little.Fish.Lake.Valley,thalassinus,thalassinus.vaccaceps,0.3582,0.267885,0.45615,0.4179,0.315765,0.522435,0.2239,0.13996,0.30434,67
alvordensis,Little.Fish.Lake.Valley,thalassinus,thalassinus.vaccaceps,0.3281,0.2258,0.4167,0.4688,0.375,0.5833,0.2031,0.120665,0.2879,64
alvordensis,McNett.Ranch,mohavensis,newarkensis,0.2759,0.1951,0.352425,0.3103,0.231655,0.39607,0.4138,0.32949,0.505405,87
alvordensis,McNett.Ranch,mohavensis,newarkensis,0.25,0.180655,0.32673,0.3043,0.2308,0.385355,0.4457,0.3529,0.527565,92
alvordensis,McNett.Ranch,mohavensis,obesus.lahontan,0.3382,0.25,0.43841,0.3382,0.2466,0.43062,0.3235,0.228885,0.41795,68
alvordensis,McNett.Ranch,mohavensis,obesus.lahontan,0.2581,0.1642,0.350045,0.4032,0.30506,0.5088,0.3387,0.24544,0.4375,62
alvordensis,McNett.Ranch,mohavensis,obesus.snyderi,0.2286,0.1471,0.31651,0.3143,0.2273,0.4118,0.4571,0.3548,0.5538,70
alvordensis,McNett.Ranch,mohavensis,obesus.snyderi,0.274,0.1905,0.35943,0.2877,0.2,0.3733,0.4384,0.3506,0.529445,73
alvordensis,McNett.Ranch,mohavensis,obesus.toikona,0.3176,0.232585,0.40267,0.3176,0.23676,0.40261,0.3647,0.2759,0.456325,85
alvordensis,McNett.Ranch,mohavensis,obesus.toikona,0.381,0.2787,0.4839,0.3175,0.220245,0.41822,0.3016,0.2031,0.39623,63
alvordensis,McNett.Ranch,mohavensis,P.macrolepidotus,0.1013,0.04937,0.159115,0.0759,0.031535,0.131,0.8228,0.75,0.8889,79
alvordensis,McNett.Ranch,mohavensis,P.macrolepidotus,0.082,0.02818,0.1429,0.0656,0.0172,0.1212,0.8525,0.775435,0.9242,61
alvordensis,McNett.Ranch,mohavensis,Railroad.Valley,0.3966,0.28798,0.5,0.3793,0.2766,0.4898,0.2241,0.134535,0.3077,58
