t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,genes
alvordensis,obesus.lahontan,obesus.toikona,thalassinus.vaccaceps,0.1636,0.4182,0.4182,55
alvordensis,obesus.lahontan,obesus.toikona,thalassinus.vaccaceps,0.22,0.3,0.48,50
alvordensis,obesus.lahontan,Railroad.Valley,thalassinus,0.1509,0.2264,0.6226,53
alvordensis,obesus.lahontan,Railroad.Valley,thalassinus,0.1591,0.2273,0.6136,44
alvordensis,obesus.lahontan,Railroad.Valley,thalassinus.vaccaceps,0.1852,0.2407,0.5741,54
alvordensis,obesus.lahontan,Railroad.Valley,thalassinus.vaccaceps,0.2459,0.2459,0.5082,61
alvordensis,obesus.lahontan,thalassinus,thalassinus.vaccaceps,0.3488,0.4419,0.2093,43
alvordensis,obesus.lahontan,thalassinus,thalassinus.vaccaceps,0.6829,0.122,0.1951,41
alvordensis,obesus.snyderi,obesus.toikona,Railroad.Valley,0.3091,0.3273,0.3636,55
alvordensis,obesus.snyderi,obesus.toikona,Railroad.Valley,0.3333,0.2619,0.4048,42
alvordensis,obesus.snyderi,obesus.toikona,thalassinus,0.1639,0.2295,0.6066,61
alvordensis,obesus.snyderi,obesus.toikona,thalassinus,0.1579,0.2763,0.5658,76
alvordensis,obesus.snyderi,obesus.toikona,thalassinus.vaccaceps,0.129,0.3871,0.4839,62
alvordensis,obesus.snyderi,obesus.toikona,thalassinus.vaccaceps,0.1333,0.3,0.5667,30
alvordensis,obesus.snyderi,Railroad.Valley,thalassinus,0.2667,0.2333,0.5,60
alvordensis,obesus.snyderi,Railroad.Valley,thalassinus,0.3125,0.2188,0.4688,64
alvordensis,obesus.snyderi,Railroad.Valley,thalassinus.vaccaceps,0.2712,0.339,0.3898,59
alvordensis,obesus.snyderi,Railroad.Valley,thalassinus.vaccaceps,0.3279,0.2951,0.377,61
alvordensis,obesus.snyderi,thalassinus,thalassinus.vaccaceps,0.3103,0.4828,0.2069,58
alvordensis,obesus.snyderi,thalassinus,thalassinus.vaccaceps,0.4107,0.4107,0.1786,56
alvordensis,obesus.toikona,Railroad.Valley,thalassinus,0.2642,0.2264,0.5094,53
alvordensis,obesus.toikona,Railroad.Valley,thalassinus,0.2321,0.2679,0.5,56
alvordensis,obesus.toikona,Railroad.Valley,thalassinus.vaccaceps,0.3448,0.2414,0.4138,58
alvordensis,obesus.toikona,Railroad.Valley,thalassinus.vaccaceps,0.4054,0.2027,0.3919,74
alvordensis,obesus.toikona,thalassinus,thalassinus.vaccaceps,0.413,0.3261,0.2609,46
alvordensis,obesus.toikona,thalassinus,thalassinus.vaccaceps,0.3167,0.4167,0.2667,60
alvordensis,Railroad.Valley,thalassinus,thalassinus.vaccaceps,0.3333,0.4127,0.254,63
alvordensis,Railroad.Valley,thalassinus,thalassinus.vaccaceps,0.6047,0.2093,0.186,43
bicolor.columbianus,bicolor.eurysomas,isolatus,Lida.Pond,0.8116,0.058,0.1304,69
bicolor.columbianus,bicolor.eurysomas,isolatus,Lida.Pond,0.8485,0.0606,0.0909,66
bicolor.columbianus,bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,0.9048,0.0476,0.0476,63
bicolor.columbianus,bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,0.9333,0.0167,0.05,60
bicolor.columbianus,bicolor.eurysomas,isolatus,McNett.Ranch,0.9,0.0143,0.0857,70
bicolor.columbianus,bicolor.eurysomas,isolatus,McNett.Ranch,0.871,0.0323,0.0968,62
bicolor.columbianus,bicolor.eurysomas,isolatus,mohavensis,0.8868,0.0566,0.0566,53
bicolor.columbianus,bicolor.eurysomas,isolatus,mohavensis,0.875,0.075,0.05,40
bicolor.columbianus,bicolor.eurysomas,isolatus,newarkensis,0.9457,0.0326,0.0217,92
bicolor.columbianus,bicolor.eurysomas,isolatus,newarkensis,0.9494,0.0253,0.0253,79
bicolor.columbianus,bicolor.eurysomas,isolatus,obesus.lahontan,0.8889,0.0741,0.037,54
bicolor.columbianus,bicolor.eurysomas,isolatus,obesus.lahontan,0.9,0.06,0.04,50
bicolor.columbianus,bicolor.eurysomas,isolatus,obesus.snyderi,0.8462,0.0462,0.1077,65
bicolor.columbianus,bicolor.eurysomas,isolatus,obesus.snyderi,0.8226,0.0484,0.129,62
bicolor.columbianus,bicolor.eurysomas,isolatus,obesus.toikona,0.8475,0.1017,0.0508,59
bicolor.columbianus,bicolor.eurysomas,isolatus,obesus.toikona,0.9,0.025,0.075,40
bicolor.columbianus,bicolor.eurysomas,isolatus,Railroad.Valley,0.975,0,0.025,40
bicolor.columbianus,bicolor.eurysomas,isolatus,Railroad.Valley,0.9636,0.0364,0,55
bicolor.columbianus,bicolor.eurysomas,isolatus,thalassinus,0.8776,0.0408,0.0816,49
bicolor.columbianus,bicolor.eurysomas,isolatus,thalassinus,0.8364,0.0727,0.0909,55
bicolor.columbianus,bicolor.eurysomas,isolatus,thalassinus.vaccaceps,0.9143,0.0571,0.0286,35
bicolor.columbianus,bicolor.eurysomas,isolatus,thalassinus.vaccaceps,0.7742,0.0645,0.1613,31
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,0.8961,0.0779,0.026,77
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,0.963,0.037,0,54
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,McNett.Ranch,1,0,0,172
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,McNett.Ranch,0.9792,0.0052,0.0156,192
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,mohavensis,0.9254,0.0597,0.0149,67
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,mohavensis,0.8961,0.0649,0.039,77
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,newarkensis,0.8636,0.0758,0.0606,66
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,newarkensis,1,0,0,42
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,obesus.lahontan,0.878,0.0854,0.0366,82
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,obesus.lahontan,0.8788,0.0909,0.0303,66
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,obesus.snyderi,0.9444,0.0278,0.0278,72
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,obesus.snyderi,0.8676,0.0735,0.0588,68
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,obesus.toikona,0.9467,0.0133,0.04,75
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,obesus.toikona,0.962,0.0253,0.0127,79
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,Railroad.Valley,0.9048,0.0952,0,63
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,Railroad.Valley,0.9833,0.0167,0,60
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,thalassinus,0.8772,0.0526,0.0702,57
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,thalassinus,0.7966,0.0847,0.1186,59
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,thalassinus.vaccaceps,0.9032,0.0323,0.0645,31
bicolor.columbianus,bicolor.eurysomas,Lida.Pond,thalassinus.vaccaceps,0.8333,0.0833,0.0833,36
bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,0.8764,0.0449,0.0787,89
bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,0.8873,0.0423,0.0704,71
bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,0.9245,0.0377,0.0377,53
bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,0.9423,0.0385,0.0192,52
bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,newarkensis,0.8889,0.0667,0.0444,45
bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,newarkensis,0.9783,0,0.0217,46
bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.lahontan,0.9355,0.0323,0.0323,62
bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.lahontan,0.9107,0.0357,0.0536,56
bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.snyderi,0.7812,0.1094,0.1094,64
bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.snyderi,0.8431,0.0784,0.0784,51
bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.toikona,0.9231,0.0154,0.0615,65
bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.toikona,0.8615,0.0462,0.0923,65
bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,Railroad.Valley,1,0,0,89
bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,Railroad.Valley,0.9765,0.0118,0.0118,85
bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,thalassinus,0.8654,0.0385,0.0962,52
bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,thalassinus,0.75,0.0536,0.1964,56
bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.6585,0.0976,0.2439,41
bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.6667,0.1026,0.2308,39
bicolor.columbianus,bicolor.eurysomas,McNett.Ranch,mohavensis,0.8889,0.037,0.0741,81
bicolor.columbianus,bicolor.eurysomas,McNett.Ranch,mohavensis,0.9242,0.0455,0.0303,66
bicolor.columbianus,bicolor.eurysomas,McNett.Ranch,newarkensis,0.8852,0.0984,0.0164,61
bicolor.columbianus,bicolor.eurysomas,McNett.Ranch,newarkensis,1,0,0,44
bicolor.columbianus,bicolor.eurysomas,McNett.Ranch,obesus.lahontan,0.9655,0.0345,0,58
bicolor.columbianus,bicolor.eurysomas,McNett.Ranch,obesus.lahontan,0.9275,0.029,0.0435,69
bicolor.columbianus,bicolor.eurysomas,McNett.Ranch,obesus.snyderi,0.9355,0.0323,0.0323,62
bicolor.columbianus,bicolor.eurysomas,McNett.Ranch,obesus.snyderi,0.9623,0.0189,0.0189,53
bicolor.columbianus,bicolor.eurysomas,McNett.Ranch,obesus.toikona,0.8333,0.125,0.0417,72
bicolor.columbianus,bicolor.eurysomas,McNett.Ranch,obesus.toikona,0.9091,0.0758,0.0152,66
bicolor.columbianus,bicolor.eurysomas,McNett.Ranch,Railroad.Valley,0.9821,0,0.0179,56
bicolor.columbianus,bicolor.eurysomas,McNett.Ranch,Railroad.Valley,0.9661,0.0339,0,59
bicolor.columbianus,bicolor.eurysomas,McNett.Ranch,thalassinus,0.8421,0.0877,0.0702,57
bicolor.columbianus,bicolor.eurysomas,McNett.Ranch,thalassinus,0.9487,0.0256,0.0256,39
bicolor.columbianus,bicolor.eurysomas,McNett.Ranch,thalassinus.vaccaceps,0.7347,0.1224,0.1429,49
bicolor.columbianus,bicolor.eurysomas,McNett.Ranch,thalassinus.vaccaceps,0.9189,0.027,0.0541,37
bicolor.columbianus,bicolor.eurysomas,mohavensis,newarkensis,0.9556,0.0222,0.0222,45
bicolor.columbianus,bicolor.eurysomas,mohavensis,newarkensis,0.9348,0.0217,0.0435,46
bicolor.columbianus,bicolor.eurysomas,mohavensis,obesus.lahontan,0.9643,0.0179,0.0179,56
bicolor.columbianus,bicolor.eurysomas,mohavensis,obesus.lahontan,0.9464,0.0179,0.0357,56
bicolor.columbianus,bicolor.eurysomas,mohavensis,obesus.snyderi,0.8571,0.0536,0.0893,56
bicolor.columbianus,bicolor.eurysomas,mohavensis,obesus.snyderi,0.8929,0.0357,0.0714,56
bicolor.columbianus,bicolor.eurysomas,mohavensis,obesus.toikona,0.9138,0.0345,0.0517,58
bicolor.columbianus,bicolor.eurysomas,mohavensis,obesus.toikona,0.9388,0.0204,0.0408,49
bicolor.columbianus,bicolor.eurysomas,mohavensis,Railroad.Valley,0.8696,0.087,0.0435,46
bicolor.columbianus,bicolor.eurysomas,mohavensis,Railroad.Valley,1,0,0,42
bicolor.columbianus,bicolor.eurysomas,mohavensis,thalassinus,0.825,0.05,0.125,40
bicolor.columbianus,bicolor.eurysomas,mohavensis,thalassinus,0.75,0.125,0.125,40
bicolor.columbianus,bicolor.eurysomas,mohavensis,thalassinus.vaccaceps,0.6774,0.0968,0.2258,31
bicolor.columbianus,bicolor.eurysomas,mohavensis,thalassinus.vaccaceps,0.68,0.2,0.12,25
bicolor.columbianus,bicolor.eurysomas,newarkensis,obesus.lahontan,0.8333,0.125,0.0417,48
bicolor.columbianus,bicolor.eurysomas,newarkensis,obesus.lahontan,0.9286,0.0476,0.0238,42
bicolor.columbianus,bicolor.eurysomas,newarkensis,obesus.snyderi,0.8889,0.0222,0.0889,45
bicolor.columbianus,bicolor.eurysomas,newarkensis,obesus.snyderi,0.8696,0.0217,0.1087,46
bicolor.columbianus,bicolor.eurysomas,newarkensis,obesus.toikona,0.881,0.0476,0.0714,42
bicolor.columbianus,bicolor.eurysomas,newarkensis,obesus.toikona,0.92,0.04,0.04,50
bicolor.columbianus,bicolor.eurysomas,newarkensis,Railroad.Valley,0.913,0.0652,0.0217,46
bicolor.columbianus,bicolor.eurysomas,newarkensis,Railroad.Valley,0.9048,0.0476,0.0476,63
bicolor.columbianus,bicolor.eurysomas,newarkensis,thalassinus,0.8511,0.0638,0.0851,47
bicolor.columbianus,bicolor.eurysomas,newarkensis,thalassinus,0.8667,0.1111,0.0222,45
bicolor.columbianus,bicolor.eurysomas,newarkensis,thalassinus.vaccaceps,0.75,0.1389,0.1111,36
bicolor.columbianus,bicolor.eurysomas,newarkensis,thalassinus.vaccaceps,0.8214,0.0357,0.1429,28
bicolor.columbianus,bicolor.eurysomas,obesus.lahontan,obesus.snyderi,0.9268,0,0.0732,41
bicolor.columbianus,bicolor.eurysomas,obesus.lahontan,obesus.snyderi,0.8621,0.0517,0.0862,58
bicolor.columbianus,bicolor.eurysomas,obesus.lahontan,obesus.toikona,0.9362,0.0213,0.0426,47
bicolor.columbianus,bicolor.eurysomas,obesus.lahontan,obesus.toikona,0.9111,0.0444,0.0444,45
bicolor.columbianus,bicolor.eurysomas,obesus.lahontan,Railroad.Valley,0.9,0.08,0.02,50
bicolor.columbianus,bicolor.eurysomas,obesus.lahontan,Railroad.Valley,0.9111,0.0889,0,45
bicolor.columbianus,bicolor.eurysomas,obesus.lahontan,thalassinus,0.8966,0.069,0.0345,29
bicolor.columbianus,bicolor.eurysomas,obesus.lahontan,thalassinus,0.814,0.1163,0.0698,43
bicolor.columbianus,bicolor.eurysomas,obesus.lahontan,thalassinus.vaccaceps,1,0,0,25
bicolor.columbianus,bicolor.eurysomas,obesus.lahontan,thalassinus.vaccaceps,0.7083,0.0417,0.25,24
bicolor.columbianus,bicolor.eurysomas,obesus.snyderi,obesus.toikona,0.963,0.0185,0.0185,54
bicolor.columbianus,bicolor.eurysomas,obesus.snyderi,obesus.toikona,0.9655,0,0.0345,58
bicolor.columbianus,bicolor.eurysomas,obesus.snyderi,Railroad.Valley,0.8462,0.1538,0,52
bicolor.columbianus,bicolor.eurysomas,obesus.snyderi,Railroad.Valley,0.8077,0.0962,0.0962,52
bicolor.columbianus,bicolor.eurysomas,obesus.snyderi,thalassinus,0.9,0.05,0.05,40
bicolor.columbianus,bicolor.eurysomas,obesus.snyderi,thalassinus,0.8182,0.1136,0.0682,44
bicolor.columbianus,bicolor.eurysomas,obesus.snyderi,thalassinus.vaccaceps,0.8125,0.0625,0.125,32
bicolor.columbianus,bicolor.eurysomas,obesus.snyderi,thalassinus.vaccaceps,0.8462,0.1026,0.0513,39
bicolor.columbianus,bicolor.eurysomas,obesus.toikona,Railroad.Valley,0.8864,0.0682,0.0455,44
bicolor.columbianus,bicolor.eurysomas,obesus.toikona,Railroad.Valley,0.7463,0.1642,0.0896,67
bicolor.columbianus,bicolor.eurysomas,obesus.toikona,thalassinus,0.8947,0.0526,0.0526,38
bicolor.columbianus,bicolor.eurysomas,obesus.toikona,thalassinus,0.9091,0.0606,0.0303,33
bicolor.columbianus,bicolor.eurysomas,obesus.toikona,thalassinus.vaccaceps,0.931,0,0.069,29
bicolor.columbianus,bicolor.eurysomas,obesus.toikona,thalassinus.vaccaceps,0.9048,0.0476,0.0476,21
bicolor.columbianus,bicolor.eurysomas,Railroad.Valley,thalassinus,0.8378,0.0541,0.1081,37
bicolor.columbianus,bicolor.eurysomas,Railroad.Valley,thalassinus,0.8542,0.0625,0.0833,48
bicolor.columbianus,bicolor.eurysomas,Railroad.Valley,thalassinus.vaccaceps,0.6667,0.0556,0.2778,36
bicolor.columbianus,bicolor.eurysomas,Railroad.Valley,thalassinus.vaccaceps,0.8462,0.1154,0.0385,26
bicolor.columbianus,bicolor.eurysomas,thalassinus,thalassinus.vaccaceps,0.75,0.0833,0.1667,36
bicolor.columbianus,bicolor.eurysomas,thalassinus,thalassinus.vaccaceps,0.8095,0.0952,0.0952,42
bicolor.columbianus,isolatus,Lida.Pond,Little.Fish.Lake.Valley,0.4474,0.2632,0.2895,76
bicolor.columbianus,isolatus,Lida.Pond,Little.Fish.Lake.Valley,0.4138,0.3333,0.2529,87
bicolor.columbianus,isolatus,Lida.Pond,McNett.Ranch,0.9478,0.0224,0.0299,134
bicolor.columbianus,isolatus,Lida.Pond,McNett.Ranch,0.9671,0.0263,0.0066,152
bicolor.columbianus,isolatus,Lida.Pond,mohavensis,0.4894,0.2766,0.234,94
bicolor.columbianus,isolatus,Lida.Pond,mohavensis,0.4762,0.2738,0.25,84
bicolor.columbianus,isolatus,Lida.Pond,newarkensis,0.2,0.6,0.2,75
bicolor.columbianus,isolatus,Lida.Pond,newarkensis,0.2254,0.5493,0.2254,71
bicolor.columbianus,isolatus,Lida.Pond,obesus.lahontan,0.5625,0.2125,0.225,80
bicolor.columbianus,isolatus,Lida.Pond,obesus.lahontan,0.4615,0.2949,0.2436,78
bicolor.columbianus,isolatus,Lida.Pond,obesus.snyderi,0.5075,0.2388,0.2537,67
bicolor.columbianus,isolatus,Lida.Pond,obesus.snyderi,0.4,0.2533,0.3467,75
bicolor.columbianus,isolatus,Lida.Pond,obesus.toikona,0.4176,0.2418,0.3407,91
bicolor.columbianus,isolatus,Lida.Pond,obesus.toikona,0.4528,0.2547,0.2925,106
bicolor.columbianus,isolatus,Lida.Pond,Railroad.Valley,0.4432,0.3409,0.2159,88
bicolor.columbianus,isolatus,Lida.Pond,Railroad.Valley,0.3333,0.4,0.2667,60
bicolor.columbianus,isolatus,Lida.Pond,thalassinus,0.3562,0.3014,0.3425,73
bicolor.columbianus,isolatus,Lida.Pond,thalassinus,0.2909,0.3636,0.3455,55
bicolor.columbianus,isolatus,Lida.Pond,thalassinus.vaccaceps,0.1857,0.2143,0.6,70
bicolor.columbianus,isolatus,Lida.Pond,thalassinus.vaccaceps,0.24,0.1867,0.5733,75
bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,McNett.Ranch,0.3816,0.3158,0.3026,76
bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,McNett.Ranch,0.4409,0.2581,0.3011,93
bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,mohavensis,0.3731,0.2388,0.3881,67
bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,mohavensis,0.4353,0.2471,0.3176,85
bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,newarkensis,0.2,0.64,0.16,50
bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,newarkensis,0.1833,0.6,0.2167,60
bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,obesus.lahontan,0.5246,0.2951,0.1803,61
bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,obesus.lahontan,0.5,0.24,0.26,50
bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,obesus.snyderi,0.358,0.2716,0.3704,81
bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,obesus.snyderi,0.3043,0.3043,0.3913,69
bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,obesus.toikona,0.3939,0.2121,0.3939,66
bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,obesus.toikona,0.3494,0.253,0.3976,83
bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,Railroad.Valley,0.6981,0.1887,0.1132,53
bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,Railroad.Valley,0.7742,0.129,0.0968,62
bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,thalassinus,0.2319,0.3478,0.4203,69
bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,thalassinus,0.2414,0.3103,0.4483,58
bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.2466,0.2055,0.5479,73
bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.2667,0.2,0.5333,60
bicolor.columbianus,isolatus,McNett.Ranch,mohavensis,0.5412,0.2,0.2588,85
bicolor.columbianus,isolatus,McNett.Ranch,mohavensis,0.4225,0.2817,0.2958,71
bicolor.columbianus,isolatus,McNett.Ranch,newarkensis,0.1875,0.5625,0.25,64
bicolor.columbianus,isolatus,McNett.Ranch,newarkensis,0.1379,0.5862,0.2759,58
bicolor.columbianus,isolatus,McNett.Ranch,obesus.lahontan,0.4557,0.2405,0.3038,79
bicolor.columbianus,isolatus,McNett.Ranch,obesus.lahontan,0.4366,0.3239,0.2394,71
bicolor.columbianus,isolatus,McNett.Ranch,obesus.snyderi,0.5,0.2105,0.2895,76
bicolor.columbianus,isolatus,McNett.Ranch,obesus.snyderi,0.4259,0.2407,0.3333,54
bicolor.columbianus,isolatus,McNett.Ranch,obesus.toikona,0.44,0.2,0.36,100
bicolor.columbianus,isolatus,McNett.Ranch,obesus.toikona,0.4286,0.2747,0.2967,91
bicolor.columbianus,isolatus,McNett.Ranch,Railroad.Valley,0.5156,0.2969,0.1875,64
bicolor.columbianus,isolatus,McNett.Ranch,Railroad.Valley,0.439,0.2683,0.2927,82
bicolor.columbianus,isolatus,McNett.Ranch,thalassinus,0.2537,0.3731,0.3731,67
bicolor.columbianus,isolatus,McNett.Ranch,thalassinus,0.3906,0.2969,0.3125,64
bicolor.columbianus,isolatus,McNett.Ranch,thalassinus.vaccaceps,0.2237,0.2105,0.5658,76
bicolor.columbianus,isolatus,McNett.Ranch,thalassinus.vaccaceps,0.1867,0.2267,0.5867,75
bicolor.columbianus,isolatus,mohavensis,newarkensis,0.1587,0.7143,0.127,63
bicolor.columbianus,isolatus,mohavensis,newarkensis,0.2069,0.6034,0.1897,58
bicolor.columbianus,isolatus,mohavensis,obesus.lahontan,0.3929,0.3393,0.2679,56
bicolor.columbianus,isolatus,mohavensis,obesus.lahontan,0.5227,0.2727,0.2045,44
bicolor.columbianus,isolatus,mohavensis,obesus.snyderi,0.4091,0.3182,0.2727,44
bicolor.columbianus,isolatus,mohavensis,obesus.snyderi,0.375,0.3214,0.3036,56
bicolor.columbianus,isolatus,mohavensis,obesus.toikona,0.3824,0.2353,0.3824,68
bicolor.columbianus,isolatus,mohavensis,obesus.toikona,0.4615,0.2769,0.2615,65
bicolor.columbianus,isolatus,mohavensis,Railroad.Valley,0.3878,0.3673,0.2449,49
bicolor.columbianus,isolatus,mohavensis,Railroad.Valley,0.4151,0.3962,0.1887,53
bicolor.columbianus,isolatus,mohavensis,thalassinus,0.2895,0.3684,0.3421,38
bicolor.columbianus,isolatus,mohavensis,thalassinus,0.2,0.4182,0.3818,55
bicolor.columbianus,isolatus,mohavensis,thalassinus.vaccaceps,0.2,0.2615,0.5385,65
bicolor.columbianus,isolatus,mohavensis,thalassinus.vaccaceps,0.2208,0.2468,0.5325,77
bicolor.columbianus,isolatus,newarkensis,obesus.lahontan,0.1471,0.2353,0.6176,34
bicolor.columbianus,isolatus,newarkensis,obesus.lahontan,0.0909,0.1364,0.7727,44
bicolor.columbianus,isolatus,newarkensis,obesus.snyderi,0.2308,0.1538,0.6154,39
bicolor.columbianus,isolatus,newarkensis,obesus.snyderi,0.2,0.1556,0.6444,45
bicolor.columbianus,isolatus,newarkensis,obesus.toikona,0.2069,0.1552,0.6379,58
bicolor.columbianus,isolatus,newarkensis,obesus.toikona,0.2182,0.1455,0.6364,55
bicolor.columbianus,isolatus,newarkensis,Railroad.Valley,0.2,0.1333,0.6667,45
bicolor.columbianus,isolatus,newarkensis,Railroad.Valley,0.1724,0.2759,0.5517,29
bicolor.columbianus,isolatus,newarkensis,thalassinus,0.125,0.2,0.675,40
bicolor.columbianus,isolatus,newarkensis,thalassinus,0.0833,0.1667,0.75,36
bicolor.columbianus,isolatus,newarkensis,thalassinus.vaccaceps,0.0972,0.1806,0.7222,72
bicolor.columbianus,isolatus,newarkensis,thalassinus.vaccaceps,0.1379,0.1552,0.7069,58
bicolor.columbianus,isolatus,obesus.lahontan,obesus.snyderi,0.4444,0.3111,0.2444,45
bicolor.columbianus,isolatus,obesus.lahontan,obesus.snyderi,0.431,0.2241,0.3448,58
bicolor.columbianus,isolatus,obesus.lahontan,obesus.toikona,0.4286,0.2619,0.3095,42
bicolor.columbianus,isolatus,obesus.lahontan,obesus.toikona,0.4638,0.2754,0.2609,69
bicolor.columbianus,isolatus,obesus.lahontan,Railroad.Valley,0.4872,0.3333,0.1795,39
bicolor.columbianus,isolatus,obesus.lahontan,Railroad.Valley,0.5085,0.2373,0.2542,59
bicolor.columbianus,isolatus,obesus.lahontan,thalassinus,0.3077,0.4423,0.25,52
bicolor.columbianus,isolatus,obesus.lahontan,thalassinus,0.32,0.46,0.22,50
bicolor.columbianus,isolatus,obesus.lahontan,thalassinus.vaccaceps,0.2,0.2364,0.5636,55
bicolor.columbianus,isolatus,obesus.lahontan,thalassinus.vaccaceps,0.1795,0.2564,0.5641,39
bicolor.columbianus,isolatus,obesus.snyderi,obesus.toikona,0.5231,0.2769,0.2,65
bicolor.columbianus,isolatus,obesus.snyderi,obesus.toikona,0.5658,0.2105,0.2237,76
bicolor.columbianus,isolatus,obesus.snyderi,Railroad.Valley,0.3671,0.4557,0.1772,79
bicolor.columbianus,isolatus,obesus.snyderi,Railroad.Valley,0.3469,0.4286,0.2245,49
bicolor.columbianus,isolatus,obesus.snyderi,thalassinus,0.2449,0.4082,0.3469,49
bicolor.columbianus,isolatus,obesus.snyderi,thalassinus,0.35,0.425,0.225,40
bicolor.columbianus,isolatus,obesus.snyderi,thalassinus.vaccaceps,0.35,0.15,0.5,60
bicolor.columbianus,isolatus,obesus.snyderi,thalassinus.vaccaceps,0.2923,0.2,0.5077,65
bicolor.columbianus,isolatus,obesus.toikona,Railroad.Valley,0.3733,0.36,0.2667,75
bicolor.columbianus,isolatus,obesus.toikona,Railroad.Valley,0.3784,0.3649,0.2568,74
bicolor.columbianus,isolatus,obesus.toikona,thalassinus,0.2881,0.4068,0.3051,59
bicolor.columbianus,isolatus,obesus.toikona,thalassinus,0.22,0.38,0.4,50
bicolor.columbianus,isolatus,obesus.toikona,thalassinus.vaccaceps,0.1867,0.28,0.5333,75
bicolor.columbianus,isolatus,obesus.toikona,thalassinus.vaccaceps,0.2453,0.3396,0.4151,53
bicolor.columbianus,isolatus,Railroad.Valley,thalassinus,0.1795,0.359,0.4615,39
bicolor.columbianus,isolatus,Railroad.Valley,thalassinus,0.2787,0.3934,0.3279,61
bicolor.columbianus,isolatus,Railroad.Valley,thalassinus.vaccaceps,0.234,0.3404,0.4255,47
bicolor.columbianus,isolatus,Railroad.Valley,thalassinus.vaccaceps,0.1724,0.1379,0.6897,58
bicolor.columbianus,isolatus,thalassinus,thalassinus.vaccaceps,0.3725,0.1961,0.4314,51
bicolor.columbianus,isolatus,thalassinus,thalassinus.vaccaceps,0.3036,0.1964,0.5,56
