t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,genes
bicolor.eurysomas,G.orcuttii,mohavensis,Upper.Humboldt.River,0.3333,0.2917,0.375,48
bicolor.eurysomas,G.orcuttii,mohavensis,Upper.Humboldt.River,0.3889,0.3148,0.2963,54
bicolor.eurysomas,G.orcuttii,newarkensis,obesus.snyderi,0.283,0.4151,0.3019,53
bicolor.eurysomas,G.orcuttii,newarkensis,obesus.snyderi,0.2097,0.4516,0.3387,62
bicolor.eurysomas,G.orcuttii,newarkensis,obesus.snyderi,0.24,0.48,0.28,50
bicolor.eurysomas,G.orcuttii,newarkensis,obesus.toikona,0.3279,0.377,0.2951,61
bicolor.eurysomas,G.orcuttii,newarkensis,obesus.toikona,0.2698,0.381,0.3492,63
bicolor.eurysomas,G.orcuttii,newarkensis,obesus.toikona,0.3286,0.3571,0.3143,70
bicolor.eurysomas,G.orcuttii,newarkensis,P..macrolepidotus,0.0405,0.9054,0.0541,74
bicolor.eurysomas,G.orcuttii,newarkensis,P..macrolepidotus,0.0488,0.8902,0.061,82
bicolor.eurysomas,G.orcuttii,newarkensis,P..macrolepidotus,0.0256,0.9231,0.0513,78
bicolor.eurysomas,G.orcuttii,newarkensis,P.macrolepidotus,0.0278,0.9167,0.0556,72
bicolor.eurysomas,G.orcuttii,newarkensis,P.macrolepidotus,0.0267,0.9333,0.04,75
bicolor.eurysomas,G.orcuttii,newarkensis,P.macrolepidotus,0.0533,0.9333,0.0133,75
bicolor.eurysomas,G.orcuttii,newarkensis,Railroad.Valley,0.2444,0.3556,0.4,45
bicolor.eurysomas,G.orcuttii,newarkensis,Railroad.Valley,0.3043,0.4348,0.2609,46
bicolor.eurysomas,G.orcuttii,newarkensis,Railroad.Valley,0.2826,0.3913,0.3261,46
bicolor.eurysomas,G.orcuttii,newarkensis,Rose.Creek.Reservoir,0.1628,0.3953,0.4419,43
bicolor.eurysomas,G.orcuttii,newarkensis,Rose.Creek.Reservoir,0.3878,0.3265,0.2857,49
bicolor.eurysomas,G.orcuttii,newarkensis,Rose.Creek.Reservoir,0.2069,0.4138,0.3793,58
bicolor.eurysomas,G.orcuttii,newarkensis,thalassinus,0.2321,0.4107,0.3571,56
bicolor.eurysomas,G.orcuttii,newarkensis,thalassinus,0.1833,0.5333,0.2833,60
bicolor.eurysomas,G.orcuttii,newarkensis,thalassinus,0.1964,0.5,0.3036,56
bicolor.eurysomas,G.orcuttii,newarkensis,thalassinus.vaccaceps,0.2,0.2909,0.5091,55
bicolor.eurysomas,G.orcuttii,newarkensis,thalassinus.vaccaceps,0.1034,0.2931,0.6034,58
bicolor.eurysomas,G.orcuttii,newarkensis,thalassinus.vaccaceps,0.1224,0.3673,0.5102,49
bicolor.eurysomas,G.orcuttii,newarkensis,Upper.Humboldt.River,0.2683,0.4634,0.2683,41
bicolor.eurysomas,G.orcuttii,newarkensis,Upper.Humboldt.River,0.3409,0.3636,0.2955,44
bicolor.eurysomas,G.orcuttii,newarkensis,Upper.Humboldt.River,0.2642,0.434,0.3019,53
bicolor.eurysomas,G.orcuttii,obesus.snyderi,obesus.toikona,0.5625,0.1406,0.2969,64
bicolor.eurysomas,G.orcuttii,obesus.snyderi,obesus.toikona,0.5238,0.2063,0.2698,63
bicolor.eurysomas,G.orcuttii,obesus.snyderi,obesus.toikona,0.3636,0.3273,0.3091,55
bicolor.eurysomas,G.orcuttii,obesus.snyderi,P..macrolepidotus,0.1148,0.8525,0.0328,61
bicolor.eurysomas,G.orcuttii,obesus.snyderi,P..macrolepidotus,0.0909,0.8333,0.0758,66
bicolor.eurysomas,G.orcuttii,obesus.snyderi,P..macrolepidotus,0.0563,0.8028,0.1408,71
bicolor.eurysomas,G.orcuttii,obesus.snyderi,P.macrolepidotus,0.1167,0.8333,0.05,60
bicolor.eurysomas,G.orcuttii,obesus.snyderi,P.macrolepidotus,0.0615,0.8308,0.1077,65
bicolor.eurysomas,G.orcuttii,obesus.snyderi,P.macrolepidotus,0.0385,0.8462,0.1154,52
bicolor.eurysomas,G.orcuttii,obesus.snyderi,Railroad.Valley,0.2885,0.25,0.4615,52
bicolor.eurysomas,G.orcuttii,obesus.snyderi,Railroad.Valley,0.2683,0.2927,0.439,41
bicolor.eurysomas,G.orcuttii,obesus.snyderi,Railroad.Valley,0.3103,0.2586,0.431,58
bicolor.eurysomas,G.orcuttii,obesus.snyderi,Rose.Creek.Reservoir,0.3103,0.3448,0.3448,58
bicolor.eurysomas,G.orcuttii,obesus.snyderi,Rose.Creek.Reservoir,0.3455,0.2364,0.4182,55
bicolor.eurysomas,G.orcuttii,obesus.snyderi,Rose.Creek.Reservoir,0.5,0.2826,0.2174,46
bicolor.eurysomas,G.orcuttii,obesus.snyderi,thalassinus,0.1639,0.4426,0.3934,61
bicolor.eurysomas,G.orcuttii,obesus.snyderi,thalassinus,0.2419,0.5,0.2581,62
bicolor.eurysomas,G.orcuttii,obesus.snyderi,thalassinus,0.12,0.46,0.42,50
bicolor.eurysomas,G.orcuttii,obesus.snyderi,thalassinus.vaccaceps,0.2453,0.1509,0.6038,53
bicolor.eurysomas,G.orcuttii,obesus.snyderi,thalassinus.vaccaceps,0.1562,0.1875,0.6562,64
bicolor.eurysomas,G.orcuttii,obesus.snyderi,thalassinus.vaccaceps,0.1774,0.2097,0.6129,62
bicolor.eurysomas,G.orcuttii,obesus.snyderi,Upper.Humboldt.River,0.2973,0.2703,0.4324,37
bicolor.eurysomas,G.orcuttii,obesus.snyderi,Upper.Humboldt.River,0.3571,0.3095,0.3333,42
bicolor.eurysomas,G.orcuttii,obesus.snyderi,Upper.Humboldt.River,0.3529,0.3137,0.3333,51
bicolor.eurysomas,G.orcuttii,obesus.toikona,P..macrolepidotus,0.0746,0.8507,0.0746,67
bicolor.eurysomas,G.orcuttii,obesus.toikona,P..macrolepidotus,0.1029,0.8529,0.0441,68
bicolor.eurysomas,G.orcuttii,obesus.toikona,P..macrolepidotus,0.0156,0.9062,0.0781,64
bicolor.eurysomas,G.orcuttii,obesus.toikona,P.macrolepidotus,0.0333,0.9167,0.05,60
bicolor.eurysomas,G.orcuttii,obesus.toikona,P.macrolepidotus,0.1212,0.803,0.0758,66
bicolor.eurysomas,G.orcuttii,obesus.toikona,P.macrolepidotus,0.0508,0.8983,0.0508,59
bicolor.eurysomas,G.orcuttii,obesus.toikona,Railroad.Valley,0.4,0.2545,0.3455,55
bicolor.eurysomas,G.orcuttii,obesus.toikona,Railroad.Valley,0.3881,0.2388,0.3731,67
bicolor.eurysomas,G.orcuttii,obesus.toikona,Railroad.Valley,0.4,0.2714,0.3286,70
bicolor.eurysomas,G.orcuttii,obesus.toikona,Rose.Creek.Reservoir,0.4286,0.2143,0.3571,42
bicolor.eurysomas,G.orcuttii,obesus.toikona,Rose.Creek.Reservoir,0.3191,0.2979,0.383,47
bicolor.eurysomas,G.orcuttii,obesus.toikona,Rose.Creek.Reservoir,0.383,0.1915,0.4255,47
bicolor.eurysomas,G.orcuttii,obesus.toikona,thalassinus,0.1594,0.3478,0.4928,69
bicolor.eurysomas,G.orcuttii,obesus.toikona,thalassinus,0.2121,0.4091,0.3788,66
bicolor.eurysomas,G.orcuttii,obesus.toikona,thalassinus,0.1311,0.5082,0.3607,61
bicolor.eurysomas,G.orcuttii,obesus.toikona,thalassinus.vaccaceps,0.2459,0.2131,0.541,61
bicolor.eurysomas,G.orcuttii,obesus.toikona,thalassinus.vaccaceps,0.1944,0.25,0.5556,72
bicolor.eurysomas,G.orcuttii,obesus.toikona,thalassinus.vaccaceps,0.1778,0.2,0.6222,45
bicolor.eurysomas,G.orcuttii,obesus.toikona,Upper.Humboldt.River,0.2692,0.25,0.4808,52
bicolor.eurysomas,G.orcuttii,obesus.toikona,Upper.Humboldt.River,0.3095,0.3333,0.3571,42
bicolor.eurysomas,G.orcuttii,obesus.toikona,Upper.Humboldt.River,0.3585,0.283,0.3585,53
bicolor.eurysomas,G.orcuttii,P..macrolepidotus,P.macrolepidotus,0.95,0.025,0.025,40
bicolor.eurysomas,G.orcuttii,P..macrolepidotus,P.macrolepidotus,0.9737,0,0.0263,38
bicolor.eurysomas,G.orcuttii,P..macrolepidotus,P.macrolepidotus,0.9744,0,0.0256,39
bicolor.eurysomas,G.orcuttii,P..macrolepidotus,Railroad.Valley,0.0448,0.1045,0.8507,67
bicolor.eurysomas,G.orcuttii,P..macrolepidotus,Railroad.Valley,0.0476,0.0794,0.873,63
bicolor.eurysomas,G.orcuttii,P..macrolepidotus,Railroad.Valley,0.0656,0.0328,0.9016,61
bicolor.eurysomas,G.orcuttii,P..macrolepidotus,Rose.Creek.Reservoir,0.0351,0.0351,0.9298,57
bicolor.eurysomas,G.orcuttii,P..macrolepidotus,Rose.Creek.Reservoir,0.0175,0.0526,0.9298,57
bicolor.eurysomas,G.orcuttii,P..macrolepidotus,Rose.Creek.Reservoir,0.0299,0.0448,0.9254,67
bicolor.eurysomas,G.orcuttii,P..macrolepidotus,thalassinus,0.0308,0.0462,0.9231,65
bicolor.eurysomas,G.orcuttii,P..macrolepidotus,thalassinus,0.0909,0.1061,0.803,66
bicolor.eurysomas,G.orcuttii,P..macrolepidotus,thalassinus,0.0606,0.0455,0.8939,66
bicolor.eurysomas,G.orcuttii,P..macrolepidotus,thalassinus.vaccaceps,0.0312,0.0312,0.9375,64
bicolor.eurysomas,G.orcuttii,P..macrolepidotus,thalassinus.vaccaceps,0.0141,0.0423,0.9437,71
bicolor.eurysomas,G.orcuttii,P..macrolepidotus,thalassinus.vaccaceps,0.0357,0.0714,0.8929,84
bicolor.eurysomas,G.orcuttii,P..macrolepidotus,Upper.Humboldt.River,0.0566,0.0755,0.8679,53
bicolor.eurysomas,G.orcuttii,P..macrolepidotus,Upper.Humboldt.River,0.0862,0.069,0.8448,58
bicolor.eurysomas,G.orcuttii,P..macrolepidotus,Upper.Humboldt.River,0.0208,0.0417,0.9375,48
bicolor.eurysomas,G.orcuttii,P.macrolepidotus,Railroad.Valley,0.0615,0.0615,0.8769,65
bicolor.eurysomas,G.orcuttii,P.macrolepidotus,Railroad.Valley,0.0484,0.0484,0.9032,62
bicolor.eurysomas,G.orcuttii,P.macrolepidotus,Railroad.Valley,0,0.0339,0.9661,59
bicolor.eurysomas,G.orcuttii,P.macrolepidotus,Rose.Creek.Reservoir,0.0469,0.0469,0.9062,64
bicolor.eurysomas,G.orcuttii,P.macrolepidotus,Rose.Creek.Reservoir,0.0702,0.0526,0.8772,57
bicolor.eurysomas,G.orcuttii,P.macrolepidotus,Rose.Creek.Reservoir,0.0385,0.0577,0.9038,52
bicolor.eurysomas,G.orcuttii,P.macrolepidotus,thalassinus,0.0909,0.0909,0.8182,66
bicolor.eurysomas,G.orcuttii,P.macrolepidotus,thalassinus,0.0139,0.0833,0.9028,72
bicolor.eurysomas,G.orcuttii,P.macrolepidotus,thalassinus,0.0556,0.0556,0.8889,54
bicolor.eurysomas,G.orcuttii,P.macrolepidotus,thalassinus.vaccaceps,0.0294,0.0294,0.9412,68
bicolor.eurysomas,G.orcuttii,P.macrolepidotus,thalassinus.vaccaceps,0.0366,0.0488,0.9146,82
bicolor.eurysomas,G.orcuttii,P.macrolepidotus,thalassinus.vaccaceps,0.0247,0.0617,0.9136,81
bicolor.eurysomas,G.orcuttii,P.macrolepidotus,Upper.Humboldt.River,0.05,0.0833,0.8667,60
bicolor.eurysomas,G.orcuttii,P.macrolepidotus,Upper.Humboldt.River,0,0.0714,0.9286,56
bicolor.eurysomas,G.orcuttii,P.macrolepidotus,Upper.Humboldt.River,0.1228,0.0877,0.7895,57
bicolor.eurysomas,G.orcuttii,Railroad.Valley,Rose.Creek.Reservoir,0.3958,0.3125,0.2917,48
bicolor.eurysomas,G.orcuttii,Railroad.Valley,Rose.Creek.Reservoir,0.6,0.2444,0.1556,45
bicolor.eurysomas,G.orcuttii,Railroad.Valley,Rose.Creek.Reservoir,0.3542,0.25,0.3958,48
bicolor.eurysomas,G.orcuttii,Railroad.Valley,thalassinus,0.1803,0.4918,0.3279,61
bicolor.eurysomas,G.orcuttii,Railroad.Valley,thalassinus,0.1667,0.5185,0.3148,54
bicolor.eurysomas,G.orcuttii,Railroad.Valley,thalassinus,0.2203,0.3559,0.4237,59
bicolor.eurysomas,G.orcuttii,Railroad.Valley,thalassinus.vaccaceps,0.2063,0.254,0.5397,63
bicolor.eurysomas,G.orcuttii,Railroad.Valley,thalassinus.vaccaceps,0.1552,0.2759,0.569,58
bicolor.eurysomas,G.orcuttii,Railroad.Valley,thalassinus.vaccaceps,0.2174,0.2754,0.5072,69
bicolor.eurysomas,G.orcuttii,Railroad.Valley,Upper.Humboldt.River,0.4444,0.4444,0.1111,36
bicolor.eurysomas,G.orcuttii,Railroad.Valley,Upper.Humboldt.River,0.5143,0.3714,0.1143,35
bicolor.eurysomas,G.orcuttii,Railroad.Valley,Upper.Humboldt.River,0.3929,0.2679,0.3393,56
bicolor.eurysomas,G.orcuttii,Rose.Creek.Reservoir,thalassinus,0.1579,0.4561,0.386,57
bicolor.eurysomas,G.orcuttii,Rose.Creek.Reservoir,thalassinus,0.1961,0.4314,0.3725,51
bicolor.eurysomas,G.orcuttii,Rose.Creek.Reservoir,thalassinus,0.2245,0.4898,0.2857,49
bicolor.eurysomas,G.orcuttii,Rose.Creek.Reservoir,thalassinus.vaccaceps,0.16,0.36,0.48,50
bicolor.eurysomas,G.orcuttii,Rose.Creek.Reservoir,thalassinus.vaccaceps,0.2273,0.3864,0.3864,44
bicolor.eurysomas,G.orcuttii,Rose.Creek.Reservoir,thalassinus.vaccaceps,0.1228,0.2105,0.6667,57
bicolor.eurysomas,G.orcuttii,Rose.Creek.Reservoir,Upper.Humboldt.River,0.6,0.2286,0.1714,35
bicolor.eurysomas,G.orcuttii,Rose.Creek.Reservoir,Upper.Humboldt.River,0.5833,0.1042,0.3125,48
bicolor.eurysomas,G.orcuttii,Rose.Creek.Reservoir,Upper.Humboldt.River,0.5349,0.2558,0.2093,43
bicolor.eurysomas,G.orcuttii,thalassinus,thalassinus.vaccaceps,0.1695,0.2203,0.6102,59
bicolor.eurysomas,G.orcuttii,thalassinus,thalassinus.vaccaceps,0.5366,0.1707,0.2927,41
bicolor.eurysomas,G.orcuttii,thalassinus,thalassinus.vaccaceps,0.2121,0.1515,0.6364,66
bicolor.eurysomas,G.orcuttii,thalassinus,Upper.Humboldt.River,0.22,0.48,0.3,50
bicolor.eurysomas,G.orcuttii,thalassinus,Upper.Humboldt.River,0.1395,0.4186,0.4419,43
bicolor.eurysomas,G.orcuttii,thalassinus,Upper.Humboldt.River,0.2083,0.2292,0.5625,48
bicolor.eurysomas,G.orcuttii,thalassinus.vaccaceps,Upper.Humboldt.River,0.2333,0.5,0.2667,60
bicolor.eurysomas,G.orcuttii,thalassinus.vaccaceps,Upper.Humboldt.River,0.3171,0.3415,0.3415,41
bicolor.eurysomas,G.orcuttii,thalassinus.vaccaceps,Upper.Humboldt.River,0.098,0.5294,0.3725,51
bicolor.eurysomas,isolatus,Lida.Pond,Little.Fish.Lake.Valley,0.4938,0.2716,0.2346,81
bicolor.eurysomas,isolatus,Lida.Pond,Little.Fish.Lake.Valley,0.4483,0.2989,0.2529,87
bicolor.eurysomas,isolatus,Lida.Pond,Little.Fish.Lake.Valley,0.4429,0.3,0.2571,70
bicolor.eurysomas,isolatus,Lida.Pond,Little.Soda.Lake,0.5,0.25,0.25,72
bicolor.eurysomas,isolatus,Lida.Pond,Little.Soda.Lake,0.5122,0.1707,0.3171,82
bicolor.eurysomas,isolatus,Lida.Pond,Little.Soda.Lake,0.5385,0.1846,0.2769,65
bicolor.eurysomas,isolatus,Lida.Pond,McNett.Ranch,0.9462,0.0231,0.0308,130
bicolor.eurysomas,isolatus,Lida.Pond,McNett.Ranch,0.9517,0.0345,0.0138,145
bicolor.eurysomas,isolatus,Lida.Pond,McNett.Ranch,0.951,0.035,0.014,143
bicolor.eurysomas,isolatus,Lida.Pond,mohavensis,0.4545,0.2597,0.2857,77
bicolor.eurysomas,isolatus,Lida.Pond,mohavensis,0.4433,0.2577,0.299,97
bicolor.eurysomas,isolatus,Lida.Pond,mohavensis,0.4554,0.198,0.3465,101
bicolor.eurysomas,isolatus,Lida.Pond,newarkensis,0.2,0.5692,0.2308,65
bicolor.eurysomas,isolatus,Lida.Pond,newarkensis,0.169,0.5634,0.2676,71
bicolor.eurysomas,isolatus,Lida.Pond,newarkensis,0.2063,0.6349,0.1587,63
bicolor.eurysomas,isolatus,Lida.Pond,obesus.snyderi,0.4444,0.2222,0.3333,54
bicolor.eurysomas,isolatus,Lida.Pond,obesus.snyderi,0.4684,0.2278,0.3038,79
bicolor.eurysomas,isolatus,Lida.Pond,obesus.snyderi,0.4474,0.25,0.3026,76
bicolor.eurysomas,isolatus,Lida.Pond,obesus.toikona,0.4831,0.2022,0.3146,89
bicolor.eurysomas,isolatus,Lida.Pond,obesus.toikona,0.5104,0.2396,0.25,96
bicolor.eurysomas,isolatus,Lida.Pond,obesus.toikona,0.5417,0.1771,0.2812,96
bicolor.eurysomas,isolatus,Lida.Pond,P..macrolepidotus,0.3733,0.3467,0.28,75
bicolor.eurysomas,isolatus,Lida.Pond,P..macrolepidotus,0.3731,0.3284,0.2985,67
bicolor.eurysomas,isolatus,Lida.Pond,P..macrolepidotus,0.375,0.3194,0.3056,72
bicolor.eurysomas,isolatus,Lida.Pond,P.macrolepidotus,0.3714,0.3143,0.3143,70
bicolor.eurysomas,isolatus,Lida.Pond,P.macrolepidotus,0.338,0.338,0.3239,71
bicolor.eurysomas,isolatus,Lida.Pond,P.macrolepidotus,0.3662,0.3239,0.3099,71
bicolor.eurysomas,isolatus,Lida.Pond,Railroad.Valley,0.443,0.2911,0.2658,79
bicolor.eurysomas,isolatus,Lida.Pond,Railroad.Valley,0.3846,0.3333,0.2821,78
bicolor.eurysomas,isolatus,Lida.Pond,Railroad.Valley,0.3889,0.3472,0.2639,72
bicolor.eurysomas,isolatus,Lida.Pond,Rose.Creek.Reservoir,0.4267,0.24,0.3333,75
bicolor.eurysomas,isolatus,Lida.Pond,Rose.Creek.Reservoir,0.4474,0.2105,0.3421,76
bicolor.eurysomas,isolatus,Lida.Pond,Rose.Creek.Reservoir,0.4583,0.2361,0.3056,72
bicolor.eurysomas,isolatus,Lida.Pond,thalassinus,0.3729,0.2881,0.339,59
bicolor.eurysomas,isolatus,Lida.Pond,thalassinus,0.2462,0.4,0.3538,65
bicolor.eurysomas,isolatus,Lida.Pond,thalassinus,0.3289,0.3289,0.3421,76
bicolor.eurysomas,isolatus,Lida.Pond,thalassinus.vaccaceps,0.2727,0.2273,0.5,88
bicolor.eurysomas,isolatus,Lida.Pond,thalassinus.vaccaceps,0.25,0.2361,0.5139,72
bicolor.eurysomas,isolatus,Lida.Pond,thalassinus.vaccaceps,0.2805,0.2317,0.4878,82
bicolor.eurysomas,isolatus,Lida.Pond,Upper.Humboldt.River,0.5102,0.2449,0.2449,49
bicolor.eurysomas,isolatus,Lida.Pond,Upper.Humboldt.River,0.5672,0.209,0.2239,67
bicolor.eurysomas,isolatus,Lida.Pond,Upper.Humboldt.River,0.6087,0.1449,0.2464,69
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,Little.Soda.Lake,0.5246,0.1311,0.3443,61
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,Little.Soda.Lake,0.5,0.2143,0.2857,56
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,Little.Soda.Lake,0.5781,0.1562,0.2656,64
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,McNett.Ranch,0.4795,0.2603,0.2603,73
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,McNett.Ranch,0.4079,0.2632,0.3289,76
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,McNett.Ranch,0.4262,0.2623,0.3115,61
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,mohavensis,0.4412,0.2206,0.3382,68
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,mohavensis,0.4098,0.2295,0.3607,61
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,mohavensis,0.4286,0.2857,0.2857,42
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,newarkensis,0.1951,0.7073,0.0976,41
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,newarkensis,0.1667,0.6667,0.1667,36
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,newarkensis,0.1698,0.6415,0.1887,53
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,obesus.snyderi,0.3846,0.2462,0.3692,65
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,obesus.snyderi,0.3793,0.2414,0.3793,58
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,obesus.snyderi,0.3333,0.2949,0.3718,78
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,obesus.toikona,0.4054,0.3378,0.2568,74
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,obesus.toikona,0.4306,0.2361,0.3333,72
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,obesus.toikona,0.3571,0.2619,0.381,84
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,P..macrolepidotus,0.4,0.2444,0.3556,45
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,P..macrolepidotus,0.3929,0.2857,0.3214,56
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,P..macrolepidotus,0.3958,0.2708,0.3333,48
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,P.macrolepidotus,0.4444,0.2222,0.3333,45
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,P.macrolepidotus,0.375,0.3214,0.3036,56
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,P.macrolepidotus,0.3462,0.3654,0.2885,52
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,Railroad.Valley,0.7931,0.069,0.1379,58
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,Railroad.Valley,0.7778,0.0667,0.1556,45
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,Railroad.Valley,0.8367,0.102,0.0612,49
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,Rose.Creek.Reservoir,0.46,0.18,0.36,50
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,Rose.Creek.Reservoir,0.4419,0.2558,0.3023,43
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,Rose.Creek.Reservoir,0.6667,0.119,0.2143,42
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,thalassinus,0.2414,0.3793,0.3793,58
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,thalassinus,0.2308,0.2885,0.4808,52
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,thalassinus,0.2459,0.377,0.377,61
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.2278,0.2152,0.557,79
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.1912,0.25,0.5588,68
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.2308,0.2308,0.5385,78
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,Upper.Humboldt.River,0.5957,0.2553,0.1489,47
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,Upper.Humboldt.River,0.5,0.26,0.24,50
bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,Upper.Humboldt.River,0.5349,0.2326,0.2326,43
bicolor.eurysomas,isolatus,Little.Soda.Lake,McNett.Ranch,0.525,0.3375,0.1375,80
bicolor.eurysomas,isolatus,Little.Soda.Lake,McNett.Ranch,0.5,0.3,0.2,70
bicolor.eurysomas,isolatus,Little.Soda.Lake,McNett.Ranch,0.5538,0.2923,0.1538,65
bicolor.eurysomas,isolatus,Little.Soda.Lake,mohavensis,0.3659,0.439,0.1951,41
bicolor.eurysomas,isolatus,Little.Soda.Lake,mohavensis,0.5556,0.2889,0.1556,45
bicolor.eurysomas,isolatus,Little.Soda.Lake,mohavensis,0.5077,0.2615,0.2308,65
bicolor.eurysomas,isolatus,Little.Soda.Lake,newarkensis,0.0741,0.7222,0.2037,54
bicolor.eurysomas,isolatus,Little.Soda.Lake,newarkensis,0.0889,0.7556,0.1556,45
bicolor.eurysomas,isolatus,Little.Soda.Lake,newarkensis,0.119,0.7381,0.1429,42
bicolor.eurysomas,isolatus,Little.Soda.Lake,obesus.snyderi,0.5333,0.25,0.2167,60
bicolor.eurysomas,isolatus,Little.Soda.Lake,obesus.snyderi,0.386,0.3158,0.2982,57
bicolor.eurysomas,isolatus,Little.Soda.Lake,obesus.snyderi,0.4211,0.3421,0.2368,38
bicolor.eurysomas,isolatus,Little.Soda.Lake,obesus.toikona,0.4054,0.2973,0.2973,74
bicolor.eurysomas,isolatus,Little.Soda.Lake,obesus.toikona,0.4138,0.2759,0.3103,58
bicolor.eurysomas,isolatus,Little.Soda.Lake,obesus.toikona,0.5195,0.2208,0.2597,77
bicolor.eurysomas,isolatus,Little.Soda.Lake,P..macrolepidotus,0.2931,0.4483,0.2586,58
bicolor.eurysomas,isolatus,Little.Soda.Lake,P..macrolepidotus,0.2586,0.5172,0.2241,58
bicolor.eurysomas,isolatus,Little.Soda.Lake,P..macrolepidotus,0.3036,0.4643,0.2321,56
bicolor.eurysomas,isolatus,Little.Soda.Lake,P.macrolepidotus,0.2051,0.5385,0.2564,39
bicolor.eurysomas,isolatus,Little.Soda.Lake,P.macrolepidotus,0.3774,0.3774,0.2453,53
bicolor.eurysomas,isolatus,Little.Soda.Lake,P.macrolepidotus,0.3191,0.4681,0.2128,47
bicolor.eurysomas,isolatus,Little.Soda.Lake,Railroad.Valley,0.45,0.35,0.2,60
bicolor.eurysomas,isolatus,Little.Soda.Lake,Railroad.Valley,0.5,0.2069,0.2931,58
bicolor.eurysomas,isolatus,Little.Soda.Lake,Railroad.Valley,0.3958,0.375,0.2292,48
bicolor.eurysomas,isolatus,Little.Soda.Lake,Rose.Creek.Reservoir,0.6042,0.2708,0.125,48
bicolor.eurysomas,isolatus,Little.Soda.Lake,Rose.Creek.Reservoir,0.6667,0.119,0.2143,42
bicolor.eurysomas,isolatus,Little.Soda.Lake,Rose.Creek.Reservoir,0.5806,0.3548,0.0645,31
bicolor.eurysomas,isolatus,Little.Soda.Lake,thalassinus,0.2909,0.3273,0.3818,55
bicolor.eurysomas,isolatus,Little.Soda.Lake,thalassinus,0.225,0.375,0.4,40
bicolor.eurysomas,isolatus,Little.Soda.Lake,thalassinus,0.25,0.4583,0.2917,48
bicolor.eurysomas,isolatus,Little.Soda.Lake,thalassinus.vaccaceps,0.2381,0.2222,0.5397,63
bicolor.eurysomas,isolatus,Little.Soda.Lake,thalassinus.vaccaceps,0.325,0.275,0.4,40
bicolor.eurysomas,isolatus,Little.Soda.Lake,thalassinus.vaccaceps,0.1667,0.2917,0.5417,72
bicolor.eurysomas,isolatus,Little.Soda.Lake,Upper.Humboldt.River,0.6279,0.1395,0.2326,43
bicolor.eurysomas,isolatus,Little.Soda.Lake,Upper.Humboldt.River,0.6296,0.2407,0.1296,54
bicolor.eurysomas,isolatus,Little.Soda.Lake,Upper.Humboldt.River,0.5854,0.2439,0.1707,41
bicolor.eurysomas,isolatus,McNett.Ranch,mohavensis,0.4198,0.2593,0.321,81
bicolor.eurysomas,isolatus,McNett.Ranch,mohavensis,0.4681,0.2234,0.3085,94
bicolor.eurysomas,isolatus,McNett.Ranch,mohavensis,0.4375,0.25,0.3125,96
bicolor.eurysomas,isolatus,McNett.Ranch,newarkensis,0.1587,0.619,0.2222,63
